learning_rate,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
0.1,89250,60,0.015146968784663425,0.99814,0.07526124566245719,0.9783
0.1,89250,61,0.014714924228216164,0.9982,0.07525983299166558,0.9777
0.1,89250,62,0.014356673391293285,0.99838,0.07438624567538295,0.9778
0.1,89250,63,0.013868625236878427,0.99832,0.07580107851736481,0.9781
0.1,89250,64,0.013452558203647368,0.99856,0.07650563723009542,0.9783
0.1,89250,65,0.013123930513273705,0.9985,0.07565965615864169,0.9785
0.1,89250,66,0.012689763077751628,0.99882,0.07597016109678568,0.9786
0.1,89250,67,0.012297580874472499,0.9988,0.07720086919409297,0.9779
0.1,89250,68,0.011930398519204065,0.999,0.07593618481695892,0.9795
0.1,89250,69,0.011695168991152985,0.99894,0.07749214929507348,0.9777
0.1,89250,70,0.011285079798179876,0.99902,0.07840383123769522,0.9774
0.1,89250,71,0.011018440826671118,0.99916,0.07624385049719551,0.9782
0.1,89250,72,0.010690303996625062,0.99918,0.07744678190775613,0.9781
0.1,89250,73,0.010397022101476127,0.99922,0.07688348865238523,0.9783
0.1,89250,74,0.010226768894200289,0.99922,0.07671277917711487,0.9781
0.1,89250,75,0.009852720969800574,0.99922,0.07782686892211055,0.9781
0.1,89250,76,0.009594586572260614,0.99932,0.07747389325953423,0.9779
0.1,89250,77,0.009465283611846365,0.99928,0.0772187974280699,0.9782
0.1,89250,78,0.009157830157022736,0.99944,0.07745436484970997,0.9788
0.1,89250,79,0.00895370148465154,0.99938,0.07772575850578273,0.978
0.1,89250,80,0.008717926673292695,0.99944,0.07803019055199605,0.9787
0.1,89250,81,0.008519799680033881,0.99946,0.07711227954153865,0.9786
0.1,89250,82,0.00831480604103855,0.99954,0.07729188287463994,0.9787
0.1,89250,83,0.008098808211811536,0.9995,0.07904928752016756,0.9793
0.1,89250,84,0.007973428215797993,0.99954,0.07858258779390938,0.9787
0.1,89250,85,0.007758633396681855,0.99956,0.07839218572111654,0.9784
0.1,89250,86,0.007599774253761514,0.9996,0.07862655657497797,0.9785
0.1,89250,87,0.007391161249426001,0.99958,0.08056986987261633,0.9778
0.1,89250,88,0.0072582784562156295,0.99968,0.079496965297002,0.9782
0.1,89250,89,0.007101648577387494,0.99966,0.07882887126407608,0.9781
0.1,89250,90,0.006930267354765931,0.9997,0.07905439779050222,0.9787
0.1,89250,91,0.006758407694866122,0.99966,0.07910739452156412,0.9787
0.1,89250,92,0.006611469785499686,0.99972,0.07829457864410796,0.9788
0.1,89250,93,0.00647328166390764,0.99968,0.07921978217286522,0.9794
0.1,89250,94,0.0063603574661790716,0.99974,0.07872310867888845,0.9794
0.1,89250,95,0.00622169852162834,0.99976,0.07983855382631527,0.9789
0.1,89250,96,0.006095204382914448,0.99976,0.08022544122134367,0.9782
0.1,89250,97,0.006011846654118245,0.99978,0.07905431081769547,0.979
0.1,89250,98,0.00582080995405109,0.99986,0.07983516274722709,0.9787
0.1,89250,99,0.005764569358053137,0.9998,0.08008156057797626,0.9786
0.1,89250,100,0.005628023976191273,0.99982,0.08042245737767167,0.9787
0.1,773955,1,0.8415264246888604,0.78244,0.3751575621287497,0.8954
0.1,773955,2,0.33253277021981137,0.90474,0.30324925179789236,0.9115
0.1,773955,3,0.28087954681080524,0.91964,0.2734741963293925,0.9178
0.1,773955,4,0.2434466642207618,0.93106,0.2333541696033495,0.9339
0.1,773955,5,0.21401669225468667,0.9399,0.2020354840245889,0.9422
0.1,773955,6,0.19023185005410856,0.94662,0.184459913716571,0.9478
0.1,773955,7,0.1703853415537127,0.95196,0.17204349938928765,0.9511
0.1,773955,8,0.15446083108587175,0.95648,0.15797038409393094,0.9542
0.1,773955,9,0.14085529927922294,0.96056,0.148357139612768,0.9576
0.1,773955,10,0.1292144804968453,0.96396,0.14266078176447278,0.9605
0.1,773955,11,0.11950156533966745,0.96676,0.13103936305215083,0.9625
0.1,773955,12,0.11065952203490519,0.96918,0.1250475648059146,0.9648
0.1,773955,13,0.10281752808295282,0.97118,0.11951801723707192,0.9662
0.1,773955,14,0.09643370031458966,0.97308,0.11275646137006132,0.9665
0.1,773955,15,0.09044611729157442,0.97544,0.10809507793168018,0.9686
0.1,773955,16,0.0853149216985375,0.97682,0.10633067875992099,0.9692
0.1,773955,17,0.08042171410133288,0.97796,0.10290187106041353,0.9698
0.1,773955,18,0.07620054148090379,0.97968,0.10117106836893491,0.9711
0.1,773955,19,0.07230612484187253,0.98026,0.09765984592029538,0.971
0.1,773955,20,0.0682889407291378,0.9814,0.09289422346034436,0.9717
0.1,773955,21,0.06504627667134655,0.98232,0.09544333420925943,0.972
0.1,773955,22,0.06195302692257529,0.98316,0.09118077866808995,0.972
0.1,773955,23,0.059014238541968016,0.98442,0.08989743156133086,0.9738
0.1,773955,24,0.05668462863817852,0.98518,0.08906836654464688,0.9729
0.1,773955,25,0.05424622132507375,0.98596,0.08676630869639135,0.9735
0.1,773955,26,0.05181434339202342,0.98632,0.08517362576950138,0.9748
0.1,773955,27,0.04957610957621277,0.98724,0.08380284557305899,0.9751
0.1,773955,28,0.047481233198443676,0.9877,0.08225700583876416,0.9757
0.1,773955,29,0.045541148575150334,0.98856,0.084083873586335,0.9748
0.1,773955,30,0.043587834582209516,0.9886,0.08501333605761036,0.9746
0.1,773955,31,0.04194251643281343,0.98918,0.08326217023745495,0.9754
0.1,773955,32,0.040499737472935456,0.98996,0.07975142917765685,0.9759
0.1,773955,33,0.03872515238735664,0.99078,0.07746323249875042,0.9762
0.1,773955,34,0.03719349178769869,0.99084,0.08039116512373733,0.9753
0.1,773955,35,0.0359331367040213,0.9911,0.0767644622759298,0.9766
0.1,773955,36,0.034607664225340305,0.99162,0.07726434798391432,0.9775
0.1,773955,37,0.03331597813521131,0.9919,0.07770642727669429,0.976
0.1,773955,38,0.031986313558037376,0.99262,0.07636967275211765,0.9772
0.1,773955,39,0.030961449951070166,0.99252,0.0757563407784756,0.9765
0.1,773955,40,0.029783412436886557,0.99338,0.07822697698049447,0.9761
0.1,773955,41,0.028576142206296753,0.99362,0.07709923692718347,0.9772
0.1,773955,42,0.027697932159143426,0.99402,0.0759825917418591,0.9767
0.1,773955,43,0.026656564900513626,0.99444,0.07438950204360076,0.9777
0.1,773955,44,0.025694569784215988,0.99466,0.07412852897163477,0.9774
0.1,773955,45,0.02503424744127744,0.99486,0.07527467434480833,0.9778
0.1,773955,46,0.023958452406899464,0.99522,0.07494823358848746,0.9784
0.1,773955,47,0.023370898169200013,0.9953,0.0743033565929806,0.9768
0.1,773955,48,0.022348362931615465,0.99598,0.07384146603333289,0.9775
0.1,773955,49,0.021692665783873973,0.9958,0.07465120965960098,0.9771
0.1,773955,50,0.02097899763835017,0.99634,0.07389355186750093,0.978
0.1,773955,51,0.020398246048839434,0.9963,0.07416984945034329,0.9775
0.1,773955,52,0.019688651562843645,0.99672,0.07450706723113719,0.9775
0.1,773955,53,0.019166155709871992,0.99674,0.07464107541064124,0.9774
0.1,773955,54,0.01844033145367085,0.99712,0.07365049198151472,0.9775
0.1,773955,55,0.017864908756386008,0.99718,0.0759505376431574,0.9776
0.1,773955,56,0.01728926569365243,0.9973,0.07422675878139436,0.9774
0.1,773955,57,0.01692500699285247,0.99748,0.07458154619773591,0.9776
0.1,773955,58,0.016235661977783065,0.99772,0.07305880285239406,0.9777
0.1,773955,59,0.015756297098303552,0.99804,0.07334694630156319,0.9774
0.1,773955,60,0.015364581530742712,0.99784,0.07465856352336782,0.9785
0.1,773955,61,0.014969227042159763,0.99814,0.07391780511788792,0.978
0.1,773955,62,0.01455587823953073,0.99822,0.07303035538363983,0.9774
0.1,773955,63,0.014019234454527626,0.99838,0.0741859069714905,0.9782
0.1,773955,64,0.013699640482286682,0.9985,0.07451533217434295,0.9777
0.1,773955,65,0.013256058052819453,0.99866,0.07558849830315077,0.9775
0.1,773955,66,0.01300884312278012,0.99876,0.07496006224664811,0.9777
0.1,773955,67,0.012582521878557655,0.99872,0.07406402805387066,0.9783
0.1,773955,68,0.012245964012434002,0.9987,0.07407110900984265,0.9779
0.1,773955,69,0.01194426842451971,0.99894,0.07466736226013125,0.977
0.1,773955,70,0.01162905694844192,0.99898,0.07416990090510378,0.9777
0.1,773955,71,0.011343138006450693,0.99892,0.074858652619209,0.9774
0.1,773955,72,0.010990244204726145,0.99898,0.07452653869372583,0.9786
0.1,773955,73,0.010679078496737977,0.99918,0.07466071414090865,0.9778
0.1,773955,74,0.01037249679504924,0.99912,0.07458397292311424,0.9779
0.1,773955,75,0.010173750904046179,0.9991,0.07504657325825391,0.9772
0.1,773955,76,0.009925157976369323,0.99926,0.07355158137935253,0.9786
0.1,773955,77,0.009715852694611844,0.99924,0.07578555398090399,0.9781
0.1,773955,78,0.00941612745820677,0.99932,0.07533562811810765,0.9775
0.1,773955,79,0.009215065961822526,0.9994,0.07543514445690128,0.9784
0.1,773955,80,0.009028094522677929,0.99932,0.07426904102298583,0.9789
0.1,773955,81,0.008787906336656695,0.99948,0.0752201299225333,0.9782
0.1,773955,82,0.008687126455456447,0.99946,0.07443158718055462,0.9781
0.1,773955,83,0.008420066033837588,0.99954,0.07518499526222663,0.9782
0.1,773955,84,0.008218895003512595,0.99956,0.0762907358644587,0.978
0.1,773955,85,0.008020216579353161,0.99954,0.075181840703729,0.978
0.1,773955,86,0.007822465355743989,0.99954,0.07583664763647668,0.9781
0.1,773955,87,0.007666442327584274,0.99956,0.07666514625886095,0.9785
0.1,773955,88,0.007467624344389886,0.99954,0.07594435003920254,0.978
0.1,773955,89,0.00732015346374658,0.99968,0.07643642604279716,0.9781
0.1,773955,90,0.007145864783838395,0.99968,0.07643279565969598,0.9781
0.1,773955,91,0.007025908973797467,0.99964,0.07704826519112776,0.9782
0.1,773955,92,0.006852150231283955,0.99968,0.07621998308628997,0.9779
0.1,773955,93,0.006731357889250198,0.99968,0.07695630862469094,0.9775
0.1,773955,94,0.006602243471364182,0.9997,0.07662557646424686,0.9778
0.1,773955,95,0.0064418534729252155,0.9997,0.0764702208212877,0.9783
0.1,773955,96,0.0063153820291510145,0.99976,0.07677795583653607,0.9781
0.1,773955,97,0.006156409225998724,0.99978,0.0770676879332655,0.9775
0.1,773955,98,0.006043251457002794,0.9998,0.0775784516497583,0.9783
0.1,773955,99,0.0059357109063450705,0.99984,0.07726876066364392,0.9779
0.1,773955,100,0.005817619477154203,0.99982,0.07739398352710858,0.9776
0.5,654571,1,0.43044405390847235,0.86562,0.2724410736548498,0.9116
0.5,654571,2,0.16838194478366716,0.9498,0.1423868078164512,0.9572
0.5,654571,3,0.1199194453509891,0.96444,0.11802177394261025,0.9625
0.5,654571,4,0.09227636238259633,0.97312,0.11535744362524575,0.964
0.5,654571,5,0.07476216512414577,0.9777,0.09371636636860324,0.9716
0.5,654571,6,0.062343154352699076,0.98186,0.08758180999712029,0.9722
0.5,654571,7,0.0516141540087376,0.98472,0.08925086117152356,0.9734
0.5,654571,8,0.04426855834189495,0.98748,0.08113283171620962,0.975
0.5,654571,9,0.03781678742688381,0.98936,0.08871824597487823,0.9724
0.5,654571,10,0.032320673149231385,0.9908,0.07580144910962555,0.9769
0.5,654571,11,0.027429817414884677,0.99246,0.08045302727011315,0.9768
0.5,654571,12,0.02351682474228682,0.99392,0.07429146474587635,0.9774
0.5,654571,13,0.020434622758723302,0.99518,0.07205098110981445,0.9776
0.5,654571,14,0.016846586124968834,0.99656,0.07397360319532678,0.9781
0.5,654571,15,0.01474351286759502,0.99712,0.0718968870881665,0.9785
0.5,654571,16,0.012538754915459733,0.99776,0.07819936331529197,0.9791
0.5,654571,17,0.010675637792147632,0.99834,0.07505164243646074,0.9786
0.5,654571,18,0.009279063059248317,0.9985,0.07413720761893912,0.9791
0.5,654571,19,0.008016028238766699,0.9992,0.0793944115917087,0.9781
0.5,654571,20,0.007004743908147681,0.99934,0.07585685774706404,0.9795
0.5,654571,21,0.005989886358891932,0.99962,0.07410393505453255,0.9792
0.5,654571,22,0.005355768372013894,0.99968,0.07520761007800777,0.9797
0.5,654571,23,0.004778788478956044,0.99978,0.07563328365108596,0.9796
0.5,654571,24,0.00423268726309374,0.99986,0.07776303140464044,0.9798
0.5,654571,25,0.0038701127222274937,0.99994,0.07604371661478963,0.9796
0.5,654571,26,0.0035155664203857474,0.99992,0.07807884157719674,0.9789
0.5,654571,27,0.003260939404694235,0.99996,0.07615109072955746,0.98
0.5,654571,28,0.002951069871698022,0.99998,0.0794497973468475,0.9789
0.5,654571,29,0.0027723304175826143,1.0,0.07752811903565895,0.9797
0.5,654571,30,0.0026025185102185777,0.99996,0.07872030100889604,0.9788
0.5,654571,31,0.002444417932626486,0.99998,0.07789925586758864,0.9801
0.5,654571,32,0.002320243939279086,0.99996,0.07940754908509022,0.9794
0.5,654571,33,0.0021550885647432217,1.0,0.078529277302076,0.9801
0.5,654571,34,0.0020531875454312676,1.0,0.07847741975610463,0.9804
0.5,654571,35,0.0019437548325516585,1.0,0.07921576082249578,0.9808
0.5,654571,36,0.0018420618227614324,1.0,0.08050897978877367,0.9801
0.5,654571,37,0.0017597081547349725,1.0,0.0809337052170887,0.9794
0.5,654571,38,0.001670247457487071,1.0,0.08218954658194881,0.9794
0.5,654571,39,0.0016091342860127568,1.0,0.08143559704513458,0.9797
0.5,654571,40,0.0015453929421774678,1.0,0.08129917138360375,0.9803
0.5,654571,41,0.001483251715874205,1.0,0.08104598155523865,0.9798
0.5,654571,42,0.0014253697299491804,1.0,0.08186755860318509,0.9801
0.5,654571,43,0.0013724630117242676,1.0,0.08301671436787364,0.9799
0.5,654571,44,0.001325491195351692,1.0,0.08307421011298416,0.9797
0.5,654571,45,0.0012747132338964831,1.0,0.08298798762402401,0.9798
0.5,654571,46,0.0012249114504394578,1.0,0.08280021219497491,0.98
0.5,654571,47,0.0011931126166813064,1.0,0.08297933795134703,0.98
0.5,654571,48,0.0011557897310233833,1.0,0.08351985190141152,0.9799
0.5,654571,49,0.0011097186572716152,1.0,0.0848304756635606,0.9796
0.5,654571,50,0.0010839267891738081,1.0,0.08418501990990217,0.98
0.5,654571,51,0.0010536574843711208,1.0,0.08392402865538456,0.9799
0.5,654571,52,0.001017022261592317,1.0,0.08442009484602425,0.98
0.5,654571,53,0.0009888054041892768,1.0,0.0844356148642749,0.9803
0.5,654571,54,0.0009640533564568909,1.0,0.08448361356547196,0.9799
0.5,654571,55,0.0009393371450136189,1.0,0.08449157708886379,0.9798
0.5,654571,56,0.0009115139784801309,1.0,0.08564812225219598,0.9802
0.5,654571,57,0.0008937853448848091,1.0,0.08513403122909068,0.9799
0.5,654571,58,0.0008662352688530171,1.0,0.0857385294169578,0.98
0.5,654571,59,0.0008491643289803205,1.0,0.08541440269059333,0.9804
0.5,654571,60,0.0008270606930168093,1.0,0.08584392781130896,0.9802
0.5,654571,61,0.0008073900340097271,1.0,0.08637208041345423,0.9801
0.5,654571,62,0.000787443053104077,1.0,0.08699145984363756,0.9801
0.5,654571,63,0.0007699952823944292,1.0,0.08654315561794185,0.9796
0.5,654571,64,0.0007541169188249566,1.0,0.08672600046962971,0.9797
0.5,654571,65,0.000738089815768385,1.0,0.08664106041465697,0.9802
0.5,654571,66,0.0007178685685270105,1.0,0.08697079190006225,0.9802
0.5,654571,67,0.0007055388288518001,1.0,0.0874259356470451,0.9797
0.5,654571,68,0.0006934156330196525,1.0,0.08748787438881082,0.9799
0.5,654571,69,0.0006807213091345213,1.0,0.08763384047989382,0.98
0.5,654571,70,0.0006650506589211773,1.0,0.08825146250617222,0.9798
0.5,654571,71,0.0006510735172534391,1.0,0.08834052441501586,0.9801
0.5,654571,72,0.0006420647707414315,1.0,0.08839430315700958,0.9801
0.5,654571,73,0.0006292757092840843,1.0,0.08804244444799271,0.9802
0.5,654571,74,0.0006163951500130738,1.0,0.0881979504561858,0.9797
0.5,654571,75,0.0006045515678363138,1.0,0.08853206426394995,0.9796
0.5,654571,76,0.000593097220706078,1.0,0.08890308237788168,0.9802
0.5,654571,77,0.0005807285696775231,1.0,0.08952634915890581,0.98
0.5,654571,78,0.0005723850682663999,1.0,0.08894386220238959,0.9796
0.5,654571,79,0.0005625849686981711,1.0,0.08959594504458476,0.9801
0.5,654571,80,0.0005544090210868207,1.0,0.08920926017919768,0.98
0.5,654571,81,0.0005431406913362109,1.0,0.08977790562371134,0.9799
0.5,654571,82,0.0005347122916508466,1.0,0.0897764698565981,0.9805
0.5,654571,83,0.0005263235950319761,1.0,0.09044330975119926,0.9801
0.5,654571,84,0.0005193211913829554,1.0,0.0900482544060502,0.9799
0.5,654571,85,0.0005093574015643167,1.0,0.0899448153290936,0.9797
0.5,654571,86,0.0005017925259134282,1.0,0.09022447201645148,0.9799
0.5,654571,87,0.0004934050793947485,1.0,0.09078371890915696,0.98
0.5,654571,88,0.00048697378488455137,1.0,0.0904666421384746,0.9799
0.5,654571,89,0.0004787369842733575,1.0,0.0913100810164467,0.9802
0.5,654571,90,0.00047337725811126785,1.0,0.09054684585892356,0.98
0.5,654571,91,0.0004651857470318539,1.0,0.0909262827611858,0.9805
0.5,654571,92,0.0004590432263509952,1.0,0.09122620075351512,0.9806
0.5,654571,93,0.000451726021260372,1.0,0.09069995687943977,0.9803
0.5,654571,94,0.00044649274926502263,1.0,0.09138629232826326,0.9801
0.5,654571,95,0.0004389266603060653,1.0,0.09205768524793992,0.9803
0.5,654571,96,0.0004332845634573888,1.0,0.09162810009516786,0.98
0.5,654571,97,0.00042728897821896325,1.0,0.09119525701527781,0.9798
0.5,654571,98,0.00042244380365205614,1.0,0.09146044553182998,0.9797
0.5,654571,99,0.00041646375331589886,1.0,0.09169952848412528,0.9803
0.5,654571,100,0.0004109490892712448,1.0,0.09232686944003314,0.9804
0.5,89250,1,0.4255052395599423,0.869,0.2225914061870906,0.9295
0.5,89250,2,0.16020375602992595,0.95292,0.13644529640036052,0.9592
0.5,89250,3,0.11261901706297267,0.96708,0.1128638860679699,0.9667
0.5,89250,4,0.08850749792794714,0.97398,0.09968823759688891,0.9694
0.5,89250,5,0.07247628299148987,0.97856,0.10290718173593293,0.9671
0.5,89250,6,0.06037372149226249,0.9826,0.09586713014301793,0.9716
0.5,89250,7,0.05124734304968334,0.98486,0.08806770303466602,0.9731
0.5,89250,8,0.044627205345890326,0.9873,0.07965696917953276,0.977
0.5,89250,9,0.037417225495634115,0.98922,0.07851850782525133,0.9764
0.5,89250,10,0.03258078987779238,0.99082,0.07734859068345781,0.9762
0.5,89250,11,0.028420509323942952,0.99228,0.0739727372498352,0.9784
0.5,89250,12,0.023596548666662064,0.99382,0.08095521882095161,0.9768
0.5,89250,13,0.019840148575534303,0.99546,0.08581447942552019,0.9737
0.5,89250,14,0.01725184534035081,0.99636,0.07947490345518286,0.9765
0.5,89250,15,0.014825065526436827,0.99722,0.0814270002196243,0.9771
0.5,89250,16,0.01313007350978037,0.99744,0.07519639575816335,0.9784
0.5,89250,17,0.011003216574131355,0.99838,0.07367389172953724,0.9801
0.5,89250,18,0.009652032523499771,0.99876,0.07468073387591757,0.9797
0.5,89250,19,0.008261739594772874,0.9989,0.07476903615690546,0.9786
0.5,89250,20,0.007227778952872291,0.99926,0.07692632483615976,0.9785
0.5,89250,21,0.006200732515756143,0.99952,0.07761804304623522,0.9792
0.5,89250,22,0.005524102361725278,0.99964,0.07569220356071144,0.9799
0.5,89250,23,0.004831481248995987,0.99974,0.07504074300936017,0.9807
0.5,89250,24,0.0044026625324005446,0.99974,0.07575587176754173,0.981
0.5,89250,25,0.003964266848326057,0.99982,0.07671429400900402,0.9808
0.5,89250,26,0.0036377536653575005,0.99988,0.0801039750021055,0.9795
0.5,89250,27,0.0033244738658535977,0.9999,0.07791884632607791,0.9803
0.5,89250,28,0.003083238437702557,0.9999,0.07828435225858026,0.9802
0.5,89250,29,0.0028478589644364144,0.99996,0.07943106312390182,0.9802
0.5,89250,30,0.0026434941257556465,0.99996,0.07979584512544323,0.9808
0.5,89250,31,0.002490670557207733,1.0,0.08000364777810333,0.9806
0.5,89250,32,0.0023497328913457145,0.99996,0.07902072601563334,0.9805
0.5,89250,33,0.00222498156469797,0.99998,0.07962778162754147,0.9806
0.5,89250,34,0.0020812263193020026,0.99998,0.07975928408145644,0.9808
0.5,89250,35,0.0019940961601020283,1.0,0.07988021743332475,0.9805
0.5,89250,36,0.0018905189849895683,1.0,0.07999330014077535,0.9805
0.5,89250,37,0.0017865418323724782,1.0,0.08112298637737643,0.9804
0.5,89250,38,0.001714199284420592,1.0,0.08158256600519743,0.9809
0.5,89250,39,0.0016493697192223533,0.99998,0.08093125441080874,0.981
0.5,89250,40,0.001572235281999869,0.99998,0.08208809044820978,0.9806
0.5,89250,41,0.0015118427831269845,1.0,0.08161429363026212,0.98
0.5,89250,42,0.0014712079883256687,1.0,0.08273603338463485,0.9812
0.5,89250,43,0.001395563144868441,1.0,0.0828300868890546,0.9813
0.5,89250,44,0.0013385918282013832,1.0,0.08256783620992086,0.9802
0.5,89250,45,0.0012902966799902325,1.0,0.0837909479899058,0.9805
0.5,89250,46,0.0012454635753640798,1.0,0.08289410998853493,0.9806
0.5,89250,47,0.0012133349979270844,1.0,0.08404976294987118,0.9807
0.5,89250,48,0.001174381938509477,1.0,0.08411882276993006,0.9811
0.5,89250,49,0.001137825606588818,1.0,0.08396422646719523,0.9806
0.5,89250,50,0.0011053203253861515,1.0,0.08416142276141328,0.9813
0.5,89250,51,0.0010685296965200059,1.0,0.0848075528845502,0.9806
0.5,89250,52,0.001037801372868835,1.0,0.08491621695004707,0.9802
0.5,89250,53,0.0010018821252396148,1.0,0.08525454939448879,0.9808
0.5,89250,54,0.0009783614286737042,1.0,0.0856440090740135,0.9803
0.5,89250,55,0.0009558922611260251,1.0,0.08528869956200404,0.981
0.5,89250,56,0.0009322040338055142,1.0,0.08598965030325952,0.9808
0.5,89250,57,0.0009029854664627257,1.0,0.08575644968443408,0.9808
0.5,89250,58,0.0008800662541746044,1.0,0.08594200249103015,0.9809
0.5,89250,59,0.0008538512369541769,1.0,0.0862141169530003,0.9806
0.5,89250,60,0.000841253532738163,1.0,0.08619023065770967,0.9808
0.5,89250,61,0.000818963597793597,1.0,0.08630638288193244,0.9806
0.5,89250,62,0.0007996479794620026,1.0,0.0864422459071423,0.9809
0.5,89250,63,0.0007842288685503617,1.0,0.08683955190311134,0.9807
0.5,89250,64,0.0007663119486193338,1.0,0.08695287613226985,0.9807
0.5,89250,65,0.0007494874341887502,1.0,0.08714720331009096,0.9809
0.5,89250,66,0.0007307280007787825,1.0,0.08753356180417411,0.9809
0.5,89250,67,0.0007173645167285222,1.0,0.08825017725017235,0.9808
0.5,89250,68,0.0007006714495813688,1.0,0.08720986764213895,0.9807
0.5,89250,69,0.0006886912806139642,1.0,0.08808040056781614,0.9807
0.5,89250,70,0.0006720932012088596,1.0,0.08858528102687026,0.9806
0.5,89250,71,0.0006602083962602259,1.0,0.08803735237278616,0.9807
0.5,89250,72,0.0006468816691458388,1.0,0.08862580772665339,0.9807
0.5,89250,73,0.0006333200842171011,1.0,0.08875001342206294,0.9809
0.5,89250,74,0.0006238279474622243,1.0,0.08884095741072909,0.9805
0.5,89250,75,0.0006096584501424953,1.0,0.08915021496282043,0.9804
0.5,89250,76,0.0005986718318711104,1.0,0.08929515680489748,0.9806
0.5,89250,77,0.0005915109711617835,1.0,0.08929555101301917,0.9808
0.5,89250,78,0.0005780943141758725,1.0,0.08941579364230552,0.9806
0.5,89250,79,0.0005698020180354415,1.0,0.08927823529594045,0.9807
0.5,89250,80,0.0005580961290100533,1.0,0.08952788508297782,0.9806
0.5,89250,81,0.0005513659340738939,1.0,0.08969680141794158,0.9807
0.5,89250,82,0.0005404575038395904,1.0,0.0898421580335983,0.981
0.5,89250,83,0.0005338550031139768,1.0,0.09016947724156765,0.9805
0.5,89250,84,0.0005242745403407516,1.0,0.0902689098521474,0.9808
0.5,89250,85,0.0005167135109092667,1.0,0.09032055392054995,0.9809
0.5,89250,86,0.0005086879031571229,1.0,0.09090213166571731,0.9809
0.5,89250,87,0.0004987559236298517,1.0,0.09076444432220668,0.9808
0.5,89250,88,0.0004919584128433726,1.0,0.0909571416722439,0.9804
0.5,89250,89,0.0004864359860281008,1.0,0.09088631555422019,0.9808
0.5,89250,90,0.0004778797651434581,1.0,0.09120442451705553,0.9804
0.5,89250,91,0.0004704219063288797,1.0,0.09123753810693495,0.9811
0.5,89250,92,0.00046371519033078213,1.0,0.09107011948534696,0.9808
0.5,89250,93,0.00045725189987966394,1.0,0.09121730399098395,0.9808
0.5,89250,94,0.0004507939857523163,1.0,0.09143923132489915,0.9807
0.5,89250,95,0.0004448181200436619,1.0,0.09188620015171584,0.9804
0.5,89250,96,0.0004391418118408076,1.0,0.09177540519506379,0.9809
0.5,89250,97,0.00043316534710479543,1.0,0.09185342002266982,0.9808
0.5,89250,98,0.00042627214630932024,1.0,0.09193323237580467,0.9808
0.5,89250,99,0.00042071876879485606,1.0,0.09224904045134186,0.9807
0.5,89250,100,0.00041474934904341533,1.0,0.09228516674055065,0.9809
0.5,773955,1,0.4229126055493488,0.8682,0.2135245043989059,0.9356
0.5,773955,2,0.1601526958706765,0.95328,0.13600379368675475,0.96
0.5,773955,3,0.11263386743450356,0.96742,0.23915493965509954,0.9255
0.5,773955,4,0.0877423279987887,0.97532,0.10131211111221464,0.9696
0.5,773955,5,0.07171716064262025,0.97888,0.08851673994879558,0.9726
0.5,773955,6,0.05809482962245862,0.98392,0.0906345200712796,0.9722
0.5,773955,7,0.04923359189772441,0.986,0.09003024253100123,0.973
0.5,773955,8,0.04224247953347614,0.988,0.08606096422386895,0.9753
0.5,773955,9,0.03717226968838243,0.9895,0.07800575840711718,0.9759
0.5,773955,10,0.03159981468911295,0.9914,0.09515557823107404,0.9708
0.5,773955,11,0.02706138362557452,0.99286,0.07457325707290224,0.9782
0.5,773955,12,0.02239195462648608,0.99398,0.07434752775820698,0.9799
0.5,773955,13,0.018964213231023395,0.99564,0.07102781009061687,0.979
0.5,773955,14,0.016340215083173504,0.99644,0.07332507249729604,0.979
0.5,773955,15,0.014213272300131537,0.99732,0.07216688795436108,0.9787
0.5,773955,16,0.01191868508013488,0.99824,0.07405553900882185,0.9786
0.5,773955,17,0.010417471172802254,0.99846,0.07129575691001806,0.9809
0.5,773955,18,0.009150837893668377,0.99892,0.07140276677305299,0.9802
0.5,773955,19,0.007777511826529233,0.99926,0.08002452771466628,0.9794
0.5,773955,20,0.006869165709736751,0.99942,0.06993355102889545,0.9813
0.5,773955,21,0.006192504741565774,0.99954,0.07323823469363154,0.9802
0.5,773955,22,0.005316428481233458,0.99968,0.07292621035590514,0.9805
0.5,773955,23,0.004956994927617535,0.99962,0.07520583933400284,0.9807
0.5,773955,24,0.00425176952073504,0.99982,0.07604415444390691,0.9799
0.5,773955,25,0.003840407947997594,0.99994,0.0746312994441253,0.9808
0.5,773955,26,0.003491421005821278,0.99994,0.07448497860756627,0.9809
0.5,773955,27,0.0032104604763988666,1.0,0.07551763520460106,0.9804
0.5,773955,28,0.003060850204774186,0.99992,0.07371918005459932,0.9816
0.5,773955,29,0.0027702694803824666,0.99994,0.07643084934333742,0.9811
0.5,773955,30,0.0025882792006510762,0.99996,0.0771543012893142,0.981
0.5,773955,31,0.0024520938357848816,1.0,0.07653438886727854,0.9817
0.5,773955,32,0.0022915654458900247,0.99998,0.07561354436906688,0.9811
0.5,773955,33,0.002163137820232901,1.0,0.07588515798332028,0.9814
0.5,773955,34,0.002029347424110436,1.0,0.07964438870157028,0.9802
0.5,773955,35,0.001961851598878045,1.0,0.07673208368147781,0.9812
0.5,773955,36,0.0018457237596865483,1.0,0.07669325797234372,0.9809
0.5,773955,37,0.001766391021252653,0.99998,0.07793772998588464,0.982
