training_size,epoch,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,validation_loss_mean,validation_loss_std,validation_accuracy_mean,validation_accuracy_std
10000,80,0.034157235915383506,0.0014465649889113376,0.995,0.0009165151389912003,0.16570554175103464,0.0020161565146317798,0.9516666666666667,0.0011590225767142315
10000,81,0.033189153961184166,0.0014317194091053164,0.9954333333333333,0.000802080627701089,0.1650246679191849,0.003146626300564385,0.952,0.0007549834435270653
10000,82,0.03245916735695155,0.0013284039043591936,0.9955333333333334,0.0011930353445449118,0.1656034959025238,0.0017266579061554687,0.9525333333333333,0.0007023769168568799
10000,83,0.03162585502369555,0.001185931530214207,0.9959333333333333,0.0007094598884598149,0.17201584522726088,0.009912946426729623,0.9495999999999999,0.003296968304366928
10000,84,0.031054524795179218,0.001410234248596236,0.9956666666666667,0.0005507570547285647,0.17155298466550686,0.009328588540509799,0.9492333333333334,0.0034063665882188014
10000,85,0.030580024714952567,0.0010743019667964553,0.9963333333333333,0.00015275252316525355,0.16526409637656805,0.0013004519121520746,0.9518999999999999,0.0007211102550928339
10000,86,0.029394625222027654,0.0010737757478155449,0.9964,0.0006928203230275547,0.16564001591749633,0.0025665520046473044,0.9516666666666667,0.0011590225767142315
10000,87,0.028663220136530488,0.0010014193251100592,0.9968,0.00045825756949554263,0.16589995834486018,0.0037888386663695647,0.9521666666666667,0.0013613718571107748
10000,88,0.028055494706722566,0.0011930685988563489,0.9972,0.0007211102550927955,0.1677860936025384,0.0012534742524703852,0.9513333333333334,0.0005131601439447166
10000,89,0.02748606503187924,0.0007556609825165135,0.9970333333333333,0.00020816659994659034,0.16764699327884602,0.002701019837100134,0.9512999999999999,0.0022912878474779645
10000,90,0.02679183621322642,0.0009420138287922736,0.9971666666666668,0.00037859388972005597,0.16611722823299377,0.0024690698420311457,0.952,0.00017320508075686865
10000,91,0.026090800057579595,0.000867675805893854,0.9975666666666667,0.00030550504633036475,0.16644830055879342,0.0030348222604796816,0.9512,0.0008185352771872311
10000,92,0.025502441442424723,0.0009732110671055929,0.9977333333333332,0.00030550504633038297,0.16526837621695292,0.002159464714135287,0.9523999999999999,0.0010816653826391854
10000,93,0.024900057477051096,0.0011056077384138082,0.9977666666666667,0.0007094598884597954,0.16638006311220507,0.0028248542245770196,0.9520666666666666,0.0003055050463304314
10000,94,0.024236951117608468,0.0009221087009008575,0.9978666666666666,0.00037859388971997655,0.16789863086033466,0.0020043949432829423,0.9517000000000001,0.001044030650891077
10000,95,0.02383142039319308,0.0009368081818723809,0.9980666666666668,0.0003055050463303557,0.16411961078469053,0.0016688756578750507,0.9532666666666666,0.000945163125250444
10000,96,0.023253860877797978,0.0008563430526892538,0.9983333333333334,0.00030550504633041625,0.16647837687989955,0.0025346932898094978,0.9526666666666667,0.0013203534880225156
10000,97,0.022779549472766242,0.0007999808898266109,0.9983,0.00026457513110648235,0.16447050266386107,0.0030861373721918044,0.9530333333333333,0.0010016652800877532
10000,98,0.022226260797663877,0.0008000039346442717,0.9984333333333334,0.00020816659994669258,0.1649479327805373,0.001921269274605966,0.9528333333333334,0.001501110699893039
10000,99,0.021707309179680338,0.000919538548903342,0.9985666666666667,0.0001527525231652929,0.16466606085183672,0.0014431252616965839,0.9531000000000001,0.0019000000000000258
10000,100,0.021272880192315023,0.0007579673486768914,0.9987,9.999999999998899e-05,0.16673333399308166,0.008191497004215563,0.9524,0.00293087017795054
25000,1,1.2568753458568935,0.00502363151034577,0.66816,0.013670405992508012,0.5310367845907528,0.011334555265269169,0.8490333333333333,0.016323092027349866
25000,2,0.4248749325844003,0.0007169637751851285,0.8828933333333334,0.0012851977798507387,0.3791190038688555,0.0114133687326909,0.8888666666666666,0.004996331987902052
25000,3,0.34379856895207866,0.0018132053784763974,0.9028,0.0008606973916540267,0.3389899144571347,0.015091255318495044,0.9013,0.005311308689955823
25000,4,0.306959550705827,0.0014215470586702464,0.9134533333333333,0.0006478682993736797,0.30259753722715843,0.002129345756660929,0.9125333333333333,0.0010016652800877819
25000,5,0.2805521961685658,0.0030274582074656803,0.9207200000000001,0.0011818629362156012,0.2834411019996192,0.005349293296401927,0.9165666666666666,0.0015307950004273614
25000,6,0.25890672052565517,0.003408715222607542,0.9274933333333334,0.0010200653573832295,0.26242136913919173,0.006750122659856751,0.9247,0.002433105012119214
25000,7,0.2404633055380705,0.0032073424769840085,0.9326,0.0014816207341961521,0.24910145601680758,0.0016207443917969331,0.9267333333333333,0.0012220201853215288
25000,8,0.22447150437903127,0.003712191527116645,0.9368666666666666,0.001657146141211906,0.2387509723251212,0.007101345471356635,0.9306,0.004158124577258392
25000,9,0.21011730612575405,0.0034590521410215536,0.9415066666666667,0.0009202898094260274,0.22822156529612117,0.0029698333294508974,0.9331666666666667,0.000642910050732872
25000,10,0.19704100308190728,0.004072108446725505,0.9453466666666667,0.0017537768767244887,0.21639477222940381,0.0024262236633872387,0.9371999999999999,0.0013228756555322598
25000,11,0.18523352118365666,0.004244150337020565,0.9481466666666667,0.0010309865825186002,0.20546074897543706,0.0052152662990492885,0.9400333333333334,0.0025423086620890802
25000,12,0.17472389141273262,0.004202269493632073,0.9506399999999999,0.0017394251924126717,0.19731893655149144,0.006632568242562559,0.9416333333333333,0.0022810816147901037
25000,13,0.16499437049792715,0.004276835605445471,0.95388,0.0011085125168441485,0.18922174428172622,0.007200720242663016,0.9446,0.002364318083507411
25000,14,0.1562112115662683,0.004743548867387266,0.9565066666666667,0.001275826529483212,0.18142110593206887,0.007782884493639473,0.9465,0.001664331697709299
25000,15,0.14774356767927033,0.005090235088437326,0.9588666666666666,0.0016170755496677572,0.1758361043519474,0.005662972966926757,0.9486333333333333,0.0019604421270043534
25000,16,0.14022237739650567,0.005047198938884588,0.9609200000000001,0.0010665833300778757,0.1686990894085237,0.007588283319444842,0.9502666666666667,0.003003886371574915
25000,17,0.13330652925861308,0.0053285571621200095,0.96324,0.001368795090581467,0.1679015866393219,0.004068764902943514,0.9509666666666666,0.0010692676621563782
25000,18,0.12703175643931533,0.00531562216500992,0.965,0.0013862178760930609,0.1587618527331056,0.004243729062197425,0.9545666666666666,0.0015044378795195574
25000,19,0.12077321443441241,0.0051217418292163275,0.9662666666666667,0.0020646872240931355,0.15362300926128694,0.004414890540375721,0.9543333333333334,0.0010214368964029951
25000,20,0.11526140915309656,0.004996128533446183,0.9682666666666666,0.0012068692279338185,0.1499279069586915,0.0035594667306513353,0.956,0.0006999999999999923
25000,21,0.11013339877247343,0.004861729422057699,0.96972,0.0011516944039110623,0.1465052130037673,0.00603968756666065,0.9575999999999999,0.0024758836806280317
25000,22,0.10492843654988897,0.0044116770336394325,0.97124,0.0017545369759569757,0.14666069202860632,0.009520972647081485,0.9565,0.003395585369269905
25000,23,0.10040586561607868,0.004802772689331211,0.9727600000000001,0.0015954936540143274,0.14042138695739256,0.003188390892789858,0.9589666666666666,0.0011503622617825057
25000,24,0.09585793040985778,0.0044534258182830555,0.97416,0.0015003999466809389,0.1377749441389132,0.004721875538697952,0.9594,0.0016093476939432016
25000,25,0.0918114384884058,0.004130483248684073,0.975,0.0012489995996796776,0.1369988346860643,0.004447936330229969,0.959,0.0018734993995194286
25000,26,0.0878674126911932,0.004348090632411022,0.9763066666666668,0.001270170592217173,0.1314547273943952,0.003700669488328428,0.9614333333333334,0.0005033222956846778
25000,27,0.08398050607675582,0.00376933011386028,0.9775066666666667,0.0005787342510456272,0.13055243119389215,0.004003692813161162,0.9617,0.000984885780179578
25000,28,0.08053977103351691,0.0035715356612211393,0.9785866666666667,0.00127080027279408,0.1320378745784466,0.005559515895922393,0.961,0.0021794494717703194
25000,29,0.07731936143837077,0.003144237519956992,0.9792933333333332,0.001066083173740848,0.12532342959055287,0.0035402102090489663,0.9627,0.00098488578017964
25000,30,0.07418690650013458,0.003277489589974579,0.98052,0.0009707728879608631,0.1251890294669793,0.003316337909687871,0.9632999999999999,0.0010148891565092155
25000,31,0.07097087701301924,0.0032025293505419023,0.9813200000000001,0.0008119113252073814,0.12306011067743387,0.002666908682482043,0.9635333333333334,0.00110151410945721
25000,32,0.06809194997761907,0.002904323810875689,0.9821866666666667,0.001293264602984734,0.1221525002580915,0.00177340290230145,0.9635333333333334,0.0005507570547286286
25000,33,0.06555434555096507,0.0028242966151074034,0.98312,0.0006286493458200852,0.12108447787923189,0.004098514332408326,0.9644666666666666,0.0022278539748675943
25000,34,0.0629071799166684,0.002608234679947716,0.9839333333333333,0.00032331615074625964,0.1184738808469344,0.0016846440303087927,0.9650333333333334,0.00107857931249091
25000,35,0.06045020581949286,0.0022212171112277078,0.9850533333333334,0.0006744874597301874,0.1207708871979654,0.0047745306052445115,0.9643666666666667,0.002315887159024251
25000,36,0.058263677756629446,0.0021935513472768286,0.9850533333333334,0.0006697263122598985,0.11658164077430488,0.005495773222253618,0.9660666666666667,0.002223360819420309
25000,37,0.05591150427000733,0.0023140710066046136,0.9862133333333333,0.0002948445918333173,0.12081376593427068,0.002901507467695568,0.9636666666666667,0.001517673658377598
25000,38,0.05379944943664339,0.0017882713072555805,0.9868,0.0005411099703387345,0.11367975485895959,0.004073889631968615,0.9664,0.0013000000000000095
25000,39,0.05186325788130969,0.0018726566451457711,0.9879066666666666,0.0003208322510804155,0.11291765250844858,0.00408455514120039,0.9672999999999999,0.0015132745950421466
25000,40,0.04979283297824174,0.0018457349394870911,0.9882399999999999,0.0004176122603563811,0.11197154758473664,0.001768630311824183,0.9665333333333334,0.0014047538337136926
25000,41,0.048173991310250526,0.0015178467570060032,0.9890533333333332,0.0003106981386061181,0.11364091789017994,0.003677636412359487,0.9659,0.0017320508075688787
25000,42,0.0464739691156425,0.0015115209381282356,0.9894,0.00045431266766404613,0.10947892922544857,0.002145893010711172,0.9678333333333334,0.000763762615825968
25000,43,0.044672944119007,0.0015128005643927473,0.9899066666666667,0.0004738494838378234,0.10921811742283617,0.0023331473491219673,0.9680666666666666,0.0003055050463304314
25000,44,0.04291346642487997,0.001235920122694462,0.9905733333333333,0.000574572304704404,0.10941750018696661,0.002409584411465117,0.9676333333333332,0.00040414518843269356
25000,45,0.041653878031792685,0.0014042073173632962,0.9910533333333333,0.00042015870017570307,0.10911833339827454,0.003031071464746241,0.9682,0.001044030650891077
25000,46,0.04007839727192248,0.0012239360052640057,0.9916133333333333,0.0004636090306857108,0.10758028764288495,0.0005290114137242884,0.9682333333333334,0.0007767453465153947
25000,47,0.03868265891337535,0.0011465004858730663,0.9921333333333333,0.0004687572221665764,0.10809705218660837,0.0007706250114209464,0.9675333333333334,0.0005131601439447131
25000,48,0.03738034143700678,0.001069302516330125,0.99228,0.0004799999999999527,0.10880652360047634,0.003184622169912939,0.9682666666666666,0.0010598742063722968
25000,49,0.03618175885532738,0.0009160326558237657,0.99288,0.00043999999999999595,0.10682367046194281,0.0018853716698380553,0.9676666666666667,0.0008504900548115381
25000,50,0.03481486138717845,0.00080436054201537,0.9933200000000001,0.00017435595774164213,0.1099386206885188,0.0044410927980762325,0.9677000000000001,9.999999999998899e-05
25000,51,0.03375779600690098,0.0009121710489802201,0.9935466666666667,0.0002722743714221296,0.1048175686923601,0.000995078326731171,0.9693666666666667,0.0005686240703076969
25000,52,0.03247450498840319,0.0007276033290314912,0.9940133333333333,0.00010066445913693187,0.10680626083623378,0.0010974811397497296,0.9682,0.001058300524425851
25000,53,0.03148998233462197,0.0006905631250714298,0.9944133333333335,0.00023094010767582486,0.10496424114286317,0.0013210634699105512,0.9687999999999999,0.0005196152422706861
25000,54,0.030406495213741096,0.000539891804050951,0.9946133333333332,8.326663997862414e-05,0.10638144575213038,0.0020147126799275757,0.9691333333333333,0.0008082903768654614
25000,55,0.029439486263939715,0.0005508449445964558,0.99504,0.00010583005244261078,0.10536662163102044,0.0028623968034889253,0.9693999999999999,0.0017999999999999544
25000,56,0.028391568679202814,0.0005273326794330884,0.9952933333333333,0.0001404753833713707,0.10540248737587947,0.002424216737888473,0.9690666666666666,0.000862167810425151
25000,57,0.027576089345391755,0.00043388777918854614,0.9956933333333334,0.0001847520861406567,0.10409974166107956,0.0011757113548456616,0.9700000000000001,0.0011357816691600665
25000,58,0.026630483613510187,0.00043083032157143115,0.9960399999999999,0.00010583005244257931,0.10392714924962893,0.0005959581177014095,0.9695999999999999,0.0006557438524301659
25000,59,0.025729203020381952,0.0004313399493490565,0.99616,0.00020000000000006124,0.10438421308423469,0.001572445986866524,0.9698666666666668,0.0006027713773341774
25000,60,0.025110974581616836,0.0003751840379877479,0.9964133333333334,8.326663997866414e-05,0.10317755695097293,0.001290225110342301,0.9694333333333334,0.0009073771725877008
25000,61,0.02419691674986961,0.000320302923646468,0.9964533333333333,0.00015143755588795224,0.10357741353705353,0.0015788272749328778,0.9701,0.0008185352771872803
25000,62,0.02345121768937029,0.00035007645016196006,0.9968666666666667,0.00016653327995731938,0.10351085822577806,0.0008821641507673823,0.9697333333333334,0.0005507570547286621
25000,63,0.02278439198513366,0.0003133984335523495,0.9969333333333333,0.00015143755588803166,0.10312482575791194,0.0015573023258210255,0.9698666666666668,0.0004041451884327679
25000,64,0.022121895981756665,0.0003025543134831277,0.99704,0.00012000000000000899,0.10309744369816161,0.0011434135005444696,0.9700333333333333,0.0006506407098647706
25000,65,0.021449903435649786,0.00021860929420978613,0.99736,0.0002622975409721328,0.10275457710822804,0.0017634113567290982,0.9703666666666667,0.0006110100926607901
25000,66,0.02069473036346396,0.0002051724332702491,0.9973733333333333,0.0001222020185321568,0.1035801319148809,0.0014874944537878396,0.9702333333333334,0.0006658328118479222
25000,67,0.020221257235791188,0.0002613646349638824,0.9975999999999999,8.000000000006613e-05,0.10375787566569107,0.0023287626401381207,0.9702000000000001,0.0009539392014169527
25000,68,0.01960917176475995,0.00017411826698633348,0.9977333333333332,0.00029484459183333364,0.10376301938873252,0.0009617163717613817,0.9703333333333334,0.0006429100507328475
25000,69,0.019131351111580392,0.00020624923624601362,0.9978133333333333,0.0001285820101465229,0.10369190857811676,0.0010772598998796715,0.9703666666666667,0.0009609023536933036
25000,70,0.018574096592189598,0.0001549964506243055,0.9979066666666666,8.32666399786797e-05,0.10570921474759061,0.005677753656371195,0.9693,0.002338803112705291
25000,71,0.01802626713636755,0.00017712850516130764,0.9980666666666668,0.00012858201014658477,0.10309474688817184,0.0018206573855555504,0.9702666666666667,0.0005507570547286293
25000,72,0.01748294477895704,0.00017919652596412342,0.99828,0.00017435595774168032,0.10268712396560688,0.0015173065231757325,0.9704,0.00043588989435407665
25000,73,0.01698883684634452,0.0002453226755575232,0.9983866666666668,8.32666399787197e-05,0.103316434105387,0.0011382304896177824,0.9703666666666667,0.0005033222956847457
25000,74,0.016518529388045888,0.00020903754917720092,0.99844,0.00010583005244256358,0.10378964028511166,0.0021838524827634794,0.9700666666666667,0.0005686240703077474
25000,75,0.016137871719265146,0.0001858477419483417,0.9986533333333334,0.00012858201014658046,0.10303520652896704,0.0014509302409806855,0.9709,0.0010535653752852658
25000,76,0.015683218748139795,0.00025036655456556266,0.9986533333333334,0.00020132891827385273,0.10281712087185983,0.001794059620541972,0.9706666666666667,0.0007234178138070257
25000,77,0.015302718942491356,0.00015317590366443703,0.9987866666666667,0.00019731531449267186,0.10356218904859565,0.001738904972994934,0.9708666666666667,0.0008020806277010867
25000,78,0.014930886550749417,0.00017157677328720957,0.9987866666666667,6.110100926606933e-05,0.1036350689748249,0.0019780624041095107,0.9707333333333333,0.0007371114795832236
25000,79,0.01452108963718328,0.00011905652278061785,0.9988800000000001,0.0002116601048851901,0.10300166651122251,0.0010698398935186076,0.9711,0.0006557438524301913
25000,80,0.014131222748805147,0.0002357000643610215,0.99896,0.00022271057451321422,0.10383310476683612,0.0011929900249105184,0.9710000000000001,0.0005567764362830156
25000,81,0.013838836187073432,0.00024774752393620094,0.9989866666666667,0.00019731531449267186,0.10339196676634645,0.0015795098382633125,0.9708333333333333,0.0008962886439832866
25000,82,0.013461763618636933,0.00023845629803220518,0.9990666666666667,9.237604307036841e-05,0.10371548828658879,0.0016173697116292623,0.9706333333333333,0.0004932882862315704
25000,83,0.013147284900822814,0.00022788287256715693,0.99912,0.00018330302779819889,0.10340479406637765,0.0014840669057121505,0.9711666666666666,0.0010408329997330806
25000,84,0.012819274649456903,0.0002289216194725639,0.9991599999999999,6.92820323027122e-05,0.10315380582669438,0.0012280191982751592,0.9710666666666666,0.0005686240703077474
25000,85,0.01255824995086758,0.00022002477422311444,0.9992,0.00012000000000003674,0.1039686797292942,0.0017535686467430392,0.9709,0.0006082762530298416
25000,86,0.012186248998484597,0.0002381893669812563,0.9992133333333334,9.237604307031232e-05,0.103837698796568,0.002093695514708207,0.9707333333333333,0.0007505553499465406
25000,87,0.011917187979846465,0.00023108096855603395,0.9993066666666666,0.00012220201853221132,0.10385805974024555,0.0019920709574521335,0.9709,0.0008000000000000229
25000,88,0.011628008194602248,0.0002172963148659808,0.9993333333333333,6.110100926604812e-05,0.10383380712934677,0.0022035290902225856,0.9709333333333333,0.0006429100507328849
25000,89,0.01139362864382138,0.00021517363540499558,0.9992800000000001,0.00010583005244257931,0.10389216464975702,0.0028746203424612183,0.9711333333333334,0.000814452781524755
25000,90,0.011124356808832727,0.00021001819399202093,0.9993866666666666,8.326663997862414e-05,0.10455982540865483,0.002017030108858816,0.9706999999999999,0.0006082762530298234
25000,91,0.010898684210537357,0.00024929095613741853,0.99944,4.0000000000040004e-05,0.10407113167535258,0.0018665393707503312,0.9711,0.0005000000000000143
25000,92,0.010634082088837689,0.0002360664380457377,0.99944,4.0000000000040004e-05,0.10404238097999173,0.001786567790718401,0.9709333333333333,0.0008082903768655015
25000,93,0.010415591119070684,0.00024266629183110298,0.9994933333333332,6.110100926608446e-05,0.10493515864150225,0.0022903754895727047,0.9712333333333333,0.00037859388972003277
25000,94,0.010182525311658225,0.00017339037246565981,0.9995600000000001,4.0000000000040004e-05,0.1046518254748069,0.0029796657132908607,0.9710333333333333,0.0010785793124909139
25000,95,0.009969851383735448,0.00024046694634393792,0.9995733333333333,2.3094010767600115e-05,0.10425774753618137,0.0025675733667032134,0.9715000000000001,0.0009539392014169482
25000,96,0.009727059802428675,0.00025992637140213464,0.9995600000000001,7.999999999999674e-05,0.10500264412142309,0.0021040394423476063,0.9712666666666667,0.0007505553499464752
25000,97,0.009525360733412022,0.00022048570865039282,0.9995733333333333,6.110100926607235e-05,0.10453208020648451,0.0029399684878322384,0.9715333333333334,0.00086216781042518
25000,98,0.009333057176359925,0.0002393677705856321,0.99964,6.928203230276028e-05,0.10474944115921193,0.0024747985806318645,0.9714999999999999,0.000888819441731511
25000,99,0.009175072081915226,0.00020711180682905217,0.99964,8.000000000001062e-05,0.10510648489852158,0.0025053189565611787,0.9715666666666666,0.0009504384952922242
25000,100,0.008978391183002732,0.0002272486213587688,0.9996533333333334,6.110100926605417e-05,0.10538986197736643,0.002056525640319829,0.9711666666666666,0.000642910050732872
50000,1,0.8443072784708074,0.003585934119738997,0.7755733333333333,0.003963096432504937,0.36917156987203564,0.004839454965312573,0.8939666666666666,0.002950141239556723
50000,2,0.33372309921581306,0.0011768881248092249,0.9049266666666668,0.00018147543451757633,0.2946114338538512,0.002013206113744984,0.9138999999999999,0.00020000000000006124
50000,3,0.27922514731656967,0.0018021451208974498,0.9205800000000001,0.00029051678092674595,0.26483240098731703,0.008959302600771983,0.9228999999999999,0.002685144316419516
50000,4,0.24168643010642366,0.0025255533016050233,0.93188,0.0007158212067269274,0.22606314547945025,0.003276212272291086,0.9345666666666667,0.0012342339054382133
50000,5,0.21293374584210087,0.0028121760598322303,0.9401333333333333,0.0008617037387253488,0.20346806536659537,0.002856621693301964,0.9415999999999999,0.001300000000000049
50000,6,0.1901339001068627,0.0037851289795458173,0.9468066666666667,0.0009108969938106603,0.1863095606365965,0.004187520676872721,0.9462666666666667,0.0010503967504392159
50000,7,0.17198422931299298,0.004754629390614787,0.9517933333333333,0.0015646511858345255,0.17186592041703527,0.005149706974216692,0.9502333333333334,0.001847520861406823
50000,8,0.15631852826361586,0.005454147046546298,0.9562266666666668,0.001494300282183395,0.1588642688758245,0.005430197660858345,0.9542999999999999,0.0025119713374160656
50000,9,0.14312077707370424,0.005957440013817329,0.9602733333333333,0.0017286218017060458,0.14998763655469105,0.004543990861997826,0.9569000000000001,0.0014730919862656186
50000,10,0.13203061964892146,0.005931928196542793,0.9632133333333334,0.0014144021116122812,0.1416986768937819,0.004958634099212065,0.9587333333333333,0.00040414518843269356
50000,11,0.12195039134093999,0.005755145916766808,0.9659599999999999,0.0018744599222176024,0.13441864018053698,0.0069822912915377625,0.96,0.0021794494717703675
50000,12,0.11332978679781909,0.005896904729947142,0.96832,0.0020444070044880734,0.1266091976783336,0.004975236965687082,0.9629666666666666,0.0004725815626252871
50000,13,0.10559851888464289,0.005820549784710941,0.9707733333333334,0.001607026239155259,0.12201475152725234,0.004985332599627256,0.9645,0.0020297783130184105
50000,14,0.09899798803187447,0.005447045900693148,0.9726066666666666,0.0018244268506391352,0.11666649167891663,0.004875769984411339,0.9661666666666666,0.0016165807537308885
50000,15,0.09300711667962258,0.004937192172332761,0.9743866666666667,0.001190686076736132,0.11188128708473738,0.003939857430823029,0.9667333333333333,0.0010214368964029498
50000,16,0.0874120860240547,0.004798949543411943,0.9758399999999999,0.0014237977384446653,0.10838227299081334,0.005415185366199494,0.9688333333333334,0.0010785793124909139
50000,17,0.08237253497038573,0.004182376109610313,0.9776266666666666,0.0011493186387305603,0.10439251576844351,0.005631936133537153,0.9688333333333334,0.0011547005383792607
50000,18,0.07774279500935073,0.003987325004884402,0.9789133333333333,0.001241343358355508,0.10450663619433971,0.0004268882234907149,0.9689666666666666,0.001026320287889372
50000,19,0.0734950335740825,0.0034627283286461567,0.9800533333333333,0.0011395320677073104,0.10120160156602283,0.0043740197063387295,0.9695666666666667,0.0010214368964029299
50000,20,0.06993374683415675,0.0034229137502953754,0.9812666666666666,0.001185636256755511,0.0964161506244932,0.0024251220919295426,0.9718,0.00029999999999996696
50000,21,0.06652810266018887,0.0029476910290571023,0.9822066666666666,0.0009819029144133083,0.09476588134219949,0.004023942711272228,0.9711666666666666,0.0013650396819628713
50000,22,0.06315619242507665,0.0028178697232740897,0.9831733333333333,0.000823731347790798,0.09348765995583186,0.0027435254601675704,0.9718,0.0005567764362830505
50000,23,0.0601829572976034,0.0025299159140266853,0.9840133333333334,0.0006394789545664222,0.09002229149438135,0.002275725035696201,0.9725333333333334,0.000709459888459785
50000,24,0.05749993057892767,0.0024276282679720628,0.9848,0.0007631513611335517,0.09045752112974988,0.0030526487353407287,0.9719000000000001,0.000608276253029869
50000,25,0.054813941460841925,0.0023058316634192288,0.9855200000000001,0.0008029943959953579,0.08739435815787873,0.0015898572188047864,0.9732,0.0009539392014169527
50000,26,0.052567718684337524,0.0019374582033604955,0.9862000000000001,0.0006814690014960704,0.08649821450342703,0.0026672283183796553,0.9742666666666667,0.0010692676621563782
50000,27,0.05024306439753071,0.0018420890437796035,0.9867466666666665,0.0006110100926608204,0.0866975276480252,0.0022697480379364142,0.9736333333333334,0.0005033222956846778
50000,28,0.04804823617244305,0.0016808122852501031,0.9876999999999999,0.000582065288434236,0.08652970590199188,0.003328673529328767,0.9736666666666668,0.0011930353445448526
50000,29,0.04612591124052234,0.001350417558678607,0.9884,0.00053777318638998,0.08523694577559687,0.002964856554309858,0.9746,0.000608276253029869
50000,30,0.04425849797628601,0.0012179745666491119,0.9885733333333334,0.0004244211744639485,0.08454718113137948,0.00015060517766985208,0.9740000000000001,0.0004582575694955941
50000,31,0.042365624714332924,0.0012401378122614815,0.9894666666666666,0.0003008875759038821,0.08321776740162852,0.0005607720748354401,0.9743333333333334,0.0004509249752823485
50000,32,0.040742086882874444,0.0011028013410086623,0.9896866666666666,0.00043558389930459853,0.0812782627198995,0.0012195666685223465,0.9753666666666666,0.000550757054728595
50000,33,0.03922667034540924,0.0009738708132972354,0.99032,0.00019078784028338792,0.08035534754537145,0.0008177449480858846,0.9751,0.00045825756949560925
50000,34,0.03761386698485083,0.0009733298756624369,0.9907666666666667,0.0001101514109458003,0.08004847663496806,0.0006701961741597129,0.9749333333333334,0.000585946527708246
50000,35,0.0362362580019539,0.0008934994608242726,0.9910533333333333,0.000215715862498171,0.0803286840030729,0.000994336309940247,0.9750666666666667,0.0005773502691896344
50000,36,0.03478334605214716,0.0008199364381847402,0.9919533333333334,0.00025482019804817677,0.07914575146633995,0.000405376095311194,0.9754666666666667,0.0007234178138070238
50000,37,0.03354738365323837,0.0006929348362561226,0.9921000000000001,6.928203230274425e-05,0.07915139543109456,0.0011561650405802308,0.9760666666666666,0.0008621678104251606
50000,38,0.03224007337404936,0.0005593118870527402,0.9924333333333334,8.082903768653344e-05,0.0789857080264803,0.0018652648007341868,0.9762666666666666,0.0007371114795831967
50000,39,0.031085288100549054,0.0007001643541415005,0.9928400000000001,0.00018330302779822613,0.07854052486980334,0.0010359553223104347,0.9760666666666666,5.7735026918956215e-05
50000,40,0.029935345856321485,0.0004610484506190833,0.9933200000000001,2.0000000000020002e-05,0.07726782103480849,0.0007364502621428025,0.9765333333333333,0.000585946527708246
50000,41,0.0288186484000456,0.000462554984599942,0.99378,0.00025534290669603816,0.07742599946393318,0.000658647368909648,0.9769333333333333,0.0007094598884597654
50000,42,0.02776831963708999,0.00031885641369845707,0.9940533333333333,0.0002318045153428075,0.07744486869437857,0.0004856905947024187,0.9766666666666666,0.0006110100926607901
50000,43,0.026767581824401438,0.000380063934652987,0.99436,0.00015620499351812049,0.07756705528678387,0.0007660123598081204,0.9765666666666667,0.000321455025366418
50000,44,0.025853884316981695,0.00029532646903026135,0.99466,0.00024248711305969303,0.07707329073371931,0.00191400806123131,0.9762666666666666,0.000971253485622258
50000,45,0.024965000633141055,0.00031449260584662134,0.9950666666666667,0.00013316656236959321,0.07645858251732078,0.0006262421873137897,0.9766,0.0007937253933194
50000,46,0.024086673800982606,0.00029639761139413514,0.9953333333333333,0.00020231987873993253,0.0765484122514058,0.001747221159361614,0.9768666666666667,0.0007571877794400558
50000,47,0.023261754038905253,0.0001996945652617043,0.9955666666666666,3.055050463304829e-05,0.0754382583607036,0.000383498879421843,0.9768666666666667,0.0006350852961085985
50000,48,0.022504849820431227,0.000188936835240928,0.99586,2.0000000000020002e-05,0.07574221132079885,0.0007262027595823404,0.9769666666666668,0.0004041451884327874
50000,49,0.021626381315467402,0.00025096359967313633,0.9961666666666668,0.0001331665623695793,0.07630615809691706,0.0006815035680666998,0.9772333333333333,5.7735026918956215e-05
50000,50,0.020988793253710007,0.00010467478560692756,0.9963466666666667,0.0001514375558879608,0.07604565311214524,0.0016931518849260957,0.9773333333333333,0.0002081665999466681
50000,51,0.020322547828407218,0.0001085692542352136,0.9965866666666666,4.163331998930429e-05,0.07544789605025809,0.0011344533315976082,0.9775333333333333,0.00020816659994667036
50000,52,0.0196511496490638,0.0001653247431950861,0.9967466666666667,0.00018583146486355254,0.07559258233002623,0.0010027777264522543,0.9773666666666667,0.0007234178138070187
50000,53,0.018923935403176027,0.0002115737455607755,0.9971,6.928203230274425e-05,0.07663778540309656,0.0011854850757856813,0.9770333333333333,0.0002886751345947811
50000,54,0.018371527655670204,6.75711082212989e-05,0.9971733333333334,0.0001331665623696328,0.0752224700036749,0.0007766248843973141,0.9777666666666667,0.00035118845842838596
50000,55,0.017788088865547166,0.00013602855952197485,0.9974066666666667,5.0332229568466855e-05,0.07464818690931833,0.0014998132836615396,0.9775666666666667,0.0006027713773341873
50000,56,0.01721385184139944,7.09481558335725e-05,0.9976066666666666,0.00018036999011292998,0.07553368758050012,0.0006042279350331961,0.9777,0.00045825756949560925
