training_size,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
25000,89250,81,0.013694104400732524,0.99908,0.10511327950134883,0.9698
25000,89250,82,0.013279349647804504,0.99912,0.10537039515394413,0.9704
25000,89250,83,0.013055102893344028,0.99916,0.10509225230379957,0.97
25000,89250,84,0.012718195635542337,0.99912,0.1045703414220061,0.9706
25000,89250,85,0.012471667947910145,0.9992,0.10579577195254156,0.9702
25000,89250,86,0.012138587658222524,0.99916,0.10616561353326942,0.97
25000,89250,87,0.011821546920795241,0.99928,0.10615785024992226,0.9701
25000,89250,88,0.011497527388789784,0.99928,0.10623691866434216,0.9702
25000,89250,89,0.011248568186859157,0.99936,0.10715827071785743,0.9702
25000,89250,90,0.01103703689970845,0.99936,0.10645517490909094,0.97
25000,89250,91,0.010734448089493975,0.9994,0.10616659956043996,0.9706
25000,89250,92,0.010506978519621157,0.99948,0.10606483566058143,0.9702
25000,89250,93,0.010335316589966172,0.99956,0.10721706083945405,0.9708
25000,89250,94,0.010102245641620917,0.99956,0.10809136186282824,0.9698
25000,89250,95,0.009906424105439649,0.99956,0.10715801797296301,0.9705
25000,89250,96,0.009607846907850154,0.99956,0.10738814078997887,0.9705
25000,89250,97,0.009399998470273197,0.99964,0.1079176155243105,0.9706
25000,89250,98,0.009254480222858881,0.99972,0.10760622450507135,0.9705
25000,89250,99,0.009097313170556912,0.99972,0.10790804194500486,0.9706
25000,89250,100,0.008924648917934146,0.9996,0.10775904012775968,0.9709
25000,773955,1,1.2529060557480343,0.65376,0.5245317951792067,0.8602
25000,773955,2,0.4240591886715641,0.88276,0.37373110895783024,0.8916
25000,773955,3,0.342494651276132,0.90364,0.3291554155600583,0.9049
25000,773955,4,0.30629997661768643,0.9142,0.3021363788796037,0.9126
25000,773955,5,0.2793467029545473,0.92168,0.2891479291978664,0.9148
25000,773955,6,0.25883270588400764,0.92748,0.26991346156514284,0.9219
25000,773955,7,0.24074008541771819,0.93316,0.250968819107589,0.9254
25000,773955,8,0.22425526525371695,0.93616,0.23292757573583636,0.9338
25000,773955,9,0.20906659187009072,0.94148,0.22762124468176353,0.9339
25000,773955,10,0.19628506733384168,0.9456,0.21384963871750876,0.9387
25000,773955,11,0.18392659992453864,0.94832,0.20432801781478546,0.9416
25000,773955,12,0.1729422618521455,0.9518,0.2034203986576341,0.9396
25000,773955,13,0.1630586150219851,0.95452,0.19326128336836879,0.9429
25000,773955,14,0.15416633383639203,0.95736,0.17788286793527763,0.9472
25000,773955,15,0.14494860610490118,0.95976,0.1782357482860645,0.9468
25000,773955,16,0.13749547806410595,0.96128,0.1633736648917855,0.9519
25000,773955,17,0.130306883444982,0.9638,0.16447743183565564,0.9519
25000,773955,18,0.12405497987961951,0.96576,0.15402015946319958,0.956
25000,773955,19,0.11759384583280216,0.96676,0.15233946427681616,0.9536
25000,773955,20,0.11210334284535066,0.96908,0.14966944942377441,0.9567
25000,773955,21,0.10702366120810175,0.97024,0.1399772236270379,0.9604
25000,773955,22,0.10234348618155784,0.97196,0.14224951577294323,0.9581
25000,773955,23,0.09767897238920155,0.9736,0.14022592843597273,0.9601
25000,773955,24,0.09334915867931273,0.97484,0.13258909375061362,0.9612
25000,773955,25,0.08938722626200586,0.976,0.13204868275637663,0.9611
25000,773955,26,0.08573951872565477,0.97704,0.12934133534272946,0.9619
25000,773955,27,0.08193326741702002,0.97788,0.12735493341556847,0.9625
25000,773955,28,0.07846704179838512,0.97936,0.12688408645299515,0.9625
25000,773955,29,0.07560411269613039,0.97972,0.12441631695179994,0.9635
25000,773955,30,0.0723500222013425,0.98112,0.12207660054413311,0.9644
25000,773955,31,0.06915270565126543,0.9822,0.1236325217654898,0.9636
25000,773955,32,0.06651681703425502,0.9824,0.1205292745982747,0.9635
25000,773955,33,0.06411415391062582,0.9834,0.11712319878907893,0.9659
25000,773955,34,0.06151115514981383,0.98388,0.11757399448210815,0.9655
25000,773955,35,0.05926406492930136,0.98552,0.11738726696542387,0.9663
25000,773955,36,0.057083085328392714,0.98544,0.11392239495633098,0.9674
25000,773955,37,0.05477463995959641,0.98632,0.11983793819153785,0.9634
25000,773955,38,0.05296804951492895,0.98676,0.11149208874873627,0.9677
25000,773955,39,0.05091341761147144,0.98788,0.10887920816267685,0.9685
25000,773955,40,0.04868283467792026,0.98844,0.11190536933411178,0.968
25000,773955,41,0.047453731224511166,0.9894,0.10941349412988569,0.9679
25000,773955,42,0.04582529729222462,0.98972,0.10735938942955982,0.9685
25000,773955,43,0.0437718290827831,0.9902,0.10657039254561348,0.9684
25000,773955,44,0.04237807285257835,0.991,0.10892554801619292,0.9674
25000,773955,45,0.04110920587525057,0.99104,0.10579870186109942,0.9689
25000,773955,46,0.0396537679104071,0.99184,0.10736751881767356,0.9691
25000,773955,47,0.038305784212583516,0.99232,0.10862103411400312,0.9674
25000,773955,48,0.03706872042278923,0.99228,0.1061495129841357,0.9694
25000,773955,49,0.035886008887366705,0.99288,0.10532574862668444,0.9683
25000,773955,50,0.03463276924138335,0.9934,0.1060868241110278,0.9676
25000,773955,51,0.033456242021106114,0.99376,0.10372175313429,0.9692
25000,773955,52,0.032280593979071244,0.994,0.10560094060383723,0.9686
25000,773955,53,0.03130463724472192,0.99428,0.10352053041277527,0.9682
25000,773955,54,0.03022871960500738,0.99468,0.10421315302563464,0.97
25000,773955,55,0.029280847217468913,0.99516,0.10265780829486341,0.9712
25000,773955,56,0.028254176581620404,0.99528,0.10315396969416751,0.97
25000,773955,57,0.02752767912770863,0.99548,0.10274334054737846,0.9708
25000,773955,58,0.026680142026572044,0.99592,0.1032881951594501,0.9697
25000,773955,59,0.02569494466795057,0.99636,0.10279065237811742,0.9705
25000,773955,60,0.025045542620879446,0.99648,0.10172581427535506,0.9698
25000,773955,61,0.024283105172844908,0.99628,0.1050283661941993,0.9703
25000,773955,62,0.02349718681094057,0.99692,0.10338554178080873,0.9703
25000,773955,63,0.02293828673688431,0.99704,0.1013295924039614,0.9703
25000,773955,64,0.022144255683413813,0.99716,0.10188523008702927,0.9707
25000,773955,65,0.021482524866593054,0.99708,0.10115592753153868,0.9709
25000,773955,66,0.020817507689939885,0.99724,0.10223239995358283,0.9708
25000,773955,67,0.02038047308632172,0.99752,0.10110442002526543,0.9713
25000,773955,68,0.019665801490151465,0.9974,0.10361583372170781,0.9706
25000,773955,69,0.019290343902823047,0.99796,0.10330600064359448,0.9714
25000,773955,70,0.01866331354267608,0.99784,0.10290463217005211,0.9706
25000,773955,71,0.01820572681877259,0.99816,0.10099793410553531,0.9709
25000,773955,72,0.017632975748231784,0.99808,0.10137691839259774,0.9706
25000,773955,73,0.017257946797357232,0.99832,0.1020464832294014,0.9709
25000,773955,74,0.016711558079992726,0.99832,0.10139983101235113,0.9707
25000,773955,75,0.016352331996279234,0.9986,0.10184525002529131,0.9719
25000,773955,76,0.015965591748954445,0.99844,0.10143132317073676,0.9715
25000,773955,77,0.01545919943741739,0.99856,0.10276458676699997,0.9708
25000,773955,78,0.015078133168412214,0.99872,0.10167237116202567,0.971
25000,773955,79,0.014654788813880881,0.99864,0.10222704880611085,0.9717
25000,773955,80,0.014394075611666715,0.99876,0.10423315275640241,0.9716
25000,773955,81,0.014124903666886207,0.99876,0.10200913879830614,0.9713
25000,773955,82,0.013731591049425684,0.99896,0.10213847015965187,0.9712
25000,773955,83,0.013406817844518592,0.99892,0.10230257296839515,0.9715
25000,773955,84,0.01308133810912755,0.99912,0.10250122763079253,0.9717
25000,773955,85,0.01280839493187012,0.99908,0.1038109798352651,0.9713
25000,773955,86,0.012444665414189078,0.99916,0.1021087895344285,0.9715
25000,773955,87,0.012180735199645824,0.9992,0.10266854872812589,0.9717
25000,773955,88,0.011878852363473056,0.99932,0.10190814386690358,0.9714
25000,773955,89,0.011640852293022435,0.99916,0.10174641728452095,0.9717
25000,773955,90,0.01136394804448741,0.99932,0.10243990999908374,0.9711
25000,773955,91,0.011185535886326245,0.99948,0.1025866712972836,0.9716
25000,773955,92,0.010906466043359776,0.9994,0.1033834067724764,0.9718
25000,773955,93,0.010688223392545377,0.99944,0.10263640287313153,0.9714
25000,773955,94,0.01038150658395886,0.99952,0.102857225204993,0.9718
25000,773955,95,0.010235674158886128,0.99956,0.10227492428662083,0.9724
25000,773955,96,0.010025209606101924,0.99948,0.10341110234664448,0.972
25000,773955,97,0.009779945942464431,0.99952,0.10305617118415578,0.9723
25000,773955,98,0.009601836777947566,0.9996,0.10326006013628766,0.9718
25000,773955,99,0.009409809813667342,0.99956,0.10433027155248699,0.9725
25000,773955,100,0.009227693794016207,0.99964,0.10406547348132954,0.9719
50000,654571,1,0.8446819489435512,0.77508,0.3746676211741877,0.8906
50000,654571,2,0.3350782799520653,0.90476,0.2966905803918377,0.9137
50000,654571,3,0.28102559055410054,0.92086,0.27227731146190065,0.9205
50000,654571,4,0.2442710725345858,0.93106,0.22964931848022196,0.9332
50000,654571,5,0.21606188501991289,0.93914,0.20676583317906747,0.9409
50000,654571,6,0.19449601993200052,0.94576,0.1911387628340549,0.9452
50000,654571,7,0.17747308957111937,0.95,0.177787797543335,0.9481
50000,654571,8,0.16261174402944198,0.95452,0.16512202109141422,0.9514
50000,654571,9,0.14999266747253948,0.95828,0.15521176932437974,0.9553
50000,654571,10,0.13886631380247652,0.9616,0.1474210440419078,0.9583
50000,654571,11,0.12859063828172296,0.9638,0.14246065643622646,0.9575
50000,654571,12,0.12013170424381861,0.96598,0.13230676844834002,0.9626
50000,654571,13,0.11231929148437929,0.96892,0.12708449096631283,0.9627
50000,654571,14,0.10528516376706414,0.9705,0.1222960511248775,0.9647
50000,654571,15,0.09870650252838212,0.97304,0.1160791955831885,0.9663
50000,654571,16,0.09295151489796852,0.9742,0.11460970832501878,0.9676
50000,654571,17,0.08719981955569749,0.9763,0.11089564735709603,0.9675
50000,654571,18,0.08234694200868911,0.97748,0.10478715917492794,0.9701
50000,654571,19,0.0774932774135458,0.97874,0.10603411495607165,0.9684
50000,654571,20,0.07388584203709707,0.9799,0.09921368758699622,0.9715
50000,654571,21,0.06993178689338723,0.98108,0.09939694815471427,0.9696
50000,654571,22,0.06640154895397715,0.98226,0.0964519366270337,0.9712
50000,654571,23,0.06309507211548736,0.98332,0.09250828992337981,0.9724
50000,654571,24,0.06029857814808803,0.98392,0.0938903946166398,0.9722
50000,654571,25,0.0574664274022131,0.9846,0.08920872409340153,0.9726
50000,654571,26,0.054799362431453384,0.98542,0.08938198087475355,0.9745
50000,654571,27,0.05236080210999504,0.98608,0.08902338222642595,0.9731
50000,654571,28,0.04997105213146555,0.98704,0.08799741060544586,0.9733
50000,654571,29,0.04768414291138848,0.98778,0.08866022884145329,0.9739
50000,654571,30,0.045663804684281495,0.9881,0.08460427015707374,0.9735
50000,654571,31,0.043785360110204195,0.98912,0.08278892083968759,0.9739
50000,654571,32,0.04200115435901962,0.9892,0.08210919380443436,0.9754
50000,654571,33,0.04035092213671518,0.9902,0.08123600230791347,0.975
50000,654571,34,0.038722486350125235,0.99064,0.08045846196111613,0.9745
50000,654571,35,0.03726501548349101,0.9909,0.07943009141829244,0.9754
50000,654571,36,0.03572852250995079,0.99166,0.07876137398102354,0.975
50000,654571,37,0.034343129518843545,0.99214,0.07970390685240335,0.9753
50000,654571,38,0.03288028252714406,0.99236,0.07980037268342612,0.9757
50000,654571,39,0.0318933152009047,0.99268,0.07744596002839443,0.9761
50000,654571,40,0.03046013010120211,0.99332,0.07683693176572508,0.9761
50000,654571,41,0.029349762715026123,0.9935,0.07739050232890306,0.9763
50000,654571,42,0.02812827740007182,0.9939,0.0777582181795684,0.9768
50000,654571,43,0.027206349224026767,0.99418,0.07687132916402249,0.9762
50000,654571,44,0.02619196839909314,0.99452,0.07927938524730808,0.9752
50000,654571,45,0.02529448178464283,0.99498,0.07625631237917979,0.9763
50000,654571,46,0.02441042263537306,0.9951,0.07481795965003876,0.9774
50000,654571,47,0.02348994303852434,0.99554,0.07502360184433746,0.9765
50000,654571,48,0.02268024360847096,0.99586,0.07594030334973266,0.9774
50000,654571,49,0.02191085758471381,0.9961,0.07618783379413512,0.9773
50000,654571,50,0.02104827706797287,0.99628,0.07480446735089703,0.9774
50000,654571,51,0.020444875146204664,0.9966,0.0742174242219407,0.9777
50000,654571,52,0.019810505489068583,0.99662,0.07444369553014052,0.9769
50000,654571,53,0.01904118713326619,0.99706,0.07578505645220596,0.9772
50000,654571,54,0.01841026869480571,0.99732,0.07491831802202119,0.9774
50000,654571,55,0.01785264671370154,0.9974,0.07309389646693519,0.9782
50000,654571,56,0.01728742023607971,0.99762,0.07485670558673878,0.9781
50000,654571,57,0.016700213539722328,0.99778,0.0736790902403956,0.9783
50000,654571,58,0.01604833392020554,0.99798,0.07353045871337692,0.9783
50000,654571,59,0.01566665530542376,0.99812,0.07590938818454182,0.9781
50000,654571,60,0.015096872698660203,0.99814,0.07362471581372669,0.9782
50000,654571,61,0.014562589207839116,0.99846,0.07413571677775412,0.9782
50000,654571,62,0.01414620986806549,0.99824,0.07433540215755166,0.9788
50000,654571,63,0.013758945588377794,0.99832,0.07473112180753219,0.9789
50000,654571,64,0.013260902577773053,0.99872,0.07369591591408776,0.9784
50000,654571,65,0.012925134095708451,0.9987,0.07431829069258632,0.979
50000,654571,66,0.01254904204121748,0.99882,0.07340226768016969,0.9789
50000,654571,67,0.012083280626111737,0.99898,0.07369786000373986,0.9787
50000,654571,68,0.01179299934383837,0.999,0.07623515326217577,0.9783
50000,654571,69,0.01143587909518935,0.99898,0.07495222088442842,0.9779
50000,654571,70,0.011196516545990132,0.9991,0.07424378420116447,0.9787
50000,654571,71,0.01082143884508573,0.9991,0.07352306387772017,0.9789
50000,654571,72,0.01049960082564899,0.99916,0.07448170089870876,0.9788
50000,654571,73,0.010268689907313033,0.99916,0.07561218805975953,0.9784
50000,654571,74,0.009961661533527264,0.99928,0.07461807856718726,0.9787
50000,654571,75,0.009696823691520773,0.99938,0.07341644673565238,0.979
50000,654571,76,0.009444617963635375,0.99942,0.0743658065637925,0.979
50000,654571,77,0.009147585524580188,0.99944,0.07437568666133147,0.979
50000,654571,78,0.008958322263020475,0.99934,0.07372037876009421,0.979
50000,654571,79,0.00872434812033928,0.99948,0.0749751374404072,0.9785
50000,654571,80,0.00847993065606349,0.99952,0.07623292937412769,0.9784
50000,654571,81,0.008290529808581453,0.99948,0.07458554533642334,0.9795
50000,654571,82,0.008123158694164984,0.99958,0.07469044225015185,0.9787
50000,654571,83,0.007842829526117938,0.99956,0.07523672590309445,0.9791
50000,654571,84,0.007720277914226081,0.99956,0.07410815647932395,0.9786
50000,654571,85,0.007496152691729492,0.99966,0.07657684933191235,0.9777
50000,654571,86,0.007349088572315584,0.99964,0.07537588509056627,0.9788
50000,654571,87,0.007170630749086622,0.99968,0.07564707715031262,0.9793
50000,654571,88,0.007003783693758529,0.99972,0.07512412351841753,0.9793
50000,654571,89,0.006823493549048133,0.99968,0.07463135128140523,0.9792
50000,654571,90,0.006707438469965302,0.99976,0.0762990178539671,0.9785
50000,654571,91,0.0065372433196551494,0.9998,0.07548471179973572,0.9786
50000,654571,92,0.006411660535641843,0.99982,0.07546698526381591,0.9797
50000,654571,93,0.006270424319549767,0.9998,0.07574552076541577,0.979
50000,654571,94,0.006140457837958274,0.99986,0.075651987577368,0.979
50000,654571,95,0.006029500328649092,0.99984,0.07587078606677597,0.9786
50000,654571,96,0.005900127011018109,0.99982,0.07546960310064886,0.9787
50000,654571,97,0.005779862507529425,0.99988,0.07622077981586996,0.9788
50000,654571,98,0.005660450827266332,0.99988,0.07631756307103055,0.9794
50000,654571,99,0.005567796984950194,0.99986,0.07632960944969346,0.9787
50000,654571,100,0.00544643852232681,0.99992,0.07658847832016666,0.9793
50000,89250,1,0.8476911671197092,0.77188,0.36729840959595855,0.8952
50000,89250,2,0.3329578758779487,0.9049,0.2944723388531154,0.9141
50000,89250,3,0.2774213051202959,0.9206,0.25488908695792295,0.9258
50000,89250,4,0.23922443495565934,0.93238,0.22322694380828378,0.9356
50000,89250,5,0.2106150948098293,0.94068,0.2018810934132503,0.9408
50000,89250,6,0.18771591327486065,0.94724,0.18410575332639997,0.9463
50000,89250,7,0.16913582590770668,0.95288,0.1684380660198723,0.9513
50000,89250,8,0.1533823877152655,0.95686,0.15539268364617434,0.9557
50000,89250,9,0.13995673861938282,0.96118,0.14695227292509047,0.9572
50000,89250,10,0.1289905770298055,0.96424,0.13866738219014252,0.9588
50000,89250,11,0.1188584014878535,0.96716,0.13089449479762677,0.961
50000,89250,12,0.11020071902249598,0.96922,0.12312303614432922,0.9628
50000,89250,13,0.10219110553646196,0.97162,0.12184141682629211,0.9641
50000,89250,14,0.09600891553694416,0.97366,0.11391635152726183,0.9659
50000,89250,15,0.09027411675744781,0.9753,0.11130076945064772,0.966
50000,89250,16,0.08476871450676883,0.97656,0.10575693982286921,0.9693
50000,89250,17,0.08008243445830536,0.97826,0.10111517658195343,0.9695
50000,89250,18,0.075429167249043,0.97962,0.1047173927924349,0.9681
50000,89250,19,0.07152788239337964,0.98078,0.09751366914869787,0.97
50000,89250,20,0.06791246459846353,0.98202,0.09490987694180163,0.9718
50000,89250,21,0.06481717025804366,0.98288,0.09212319342027864,0.9718
50000,89250,22,0.061330695207895206,0.9834,0.09103767358824758,0.9723
50000,89250,23,0.058526487819062216,0.98458,0.08951670891676883,0.9719
50000,89250,24,0.05596255663976,0.98528,0.0894340483237747,0.9712
50000,89250,25,0.05328745262091576,0.98608,0.0862448878293315,0.9727
50000,89250,26,0.05131562895236134,0.98668,0.08599282773477299,0.9731
50000,89250,27,0.04901191007726399,0.98728,0.0844883898084023,0.9737
50000,89250,28,0.046858324300089786,0.98814,0.0888722881168449,0.9727
50000,89250,29,0.04529616806346669,0.98874,0.08349031601751157,0.9749
50000,89250,30,0.04350791929129025,0.98892,0.08466089536835086,0.9741
50000,89250,31,0.041493876357628634,0.98962,0.08301203203440903,0.9743
50000,89250,32,0.03994753006879257,0.99004,0.08184743315530908,0.9748
50000,89250,33,0.03864291591995736,0.99054,0.08021004930169373,0.9747
50000,89250,34,0.03689957800961305,0.99084,0.08041190013643876,0.9747
50000,89250,35,0.03565416796501299,0.9913,0.08139693362342798,0.9744
50000,89250,36,0.03426304136514736,0.99208,0.07956928462807093,0.9751
50000,89250,37,0.03307705331690444,0.99214,0.07992764432758086,0.9759
50000,89250,38,0.03184628727187432,0.99242,0.08030506440747431,0.976
50000,89250,39,0.030657837898978184,0.99304,0.07866989667113217,0.976
50000,89250,40,0.029595385724611505,0.99334,0.07811817496755882,0.9763
50000,89250,41,0.028504149418975402,0.994,0.0781016776033821,0.9768
50000,89250,42,0.027521316735960744,0.99432,0.07769100213054973,0.976
50000,89250,43,0.02654038971928236,0.99444,0.07838793928529036,0.9767
50000,89250,44,0.025646214716114,0.99494,0.07608551318800962,0.9765
50000,89250,45,0.024668020777159228,0.99522,0.07716096160555809,0.976
50000,89250,46,0.023828666334250473,0.99544,0.07831193256049497,0.976
50000,89250,47,0.02311893229184346,0.9956,0.07578018368644066,0.9765
50000,89250,48,0.022304792381518314,0.99588,0.07634881402140174,0.9766
50000,89250,49,0.021436313613235537,0.99632,0.0770390758663299,0.9772
50000,89250,50,0.020867930176577242,0.99652,0.07797443433356162,0.9775
50000,89250,51,0.02028513924171535,0.99662,0.07645228318356029,0.9773
50000,89250,52,0.019480441196245223,0.99696,0.07629195574819946,0.9782
50000,89250,53,0.01867969576263526,0.99706,0.07799151974388434,0.9767
50000,89250,54,0.018293503887417656,0.99706,0.0761051381448204,0.9778
50000,89250,55,0.01763180194903852,0.99746,0.0760868272562553,0.977
50000,89250,56,0.017145852114361558,0.99778,0.07572601793778627,0.9778
50000,89250,57,0.016553913235483598,0.9977,0.0770771377169863,0.9769
50000,89250,58,0.016035764974238864,0.99798,0.07688656447669061,0.9772
50000,89250,59,0.015636661560184756,0.99804,0.0761386998764933,0.9773
50000,89250,60,0.015036740999528677,0.9983,0.07586287920558006,0.9777
50000,89250,61,0.014644953943866714,0.99824,0.07657981250113868,0.9778
50000,89250,62,0.01411967117330614,0.99834,0.07730315756308151,0.9775
50000,89250,63,0.013683195150566641,0.99874,0.07648617848775911,0.9782
50000,89250,64,0.013348243555562795,0.99866,0.07745371112582686,0.9773
50000,89250,65,0.013006829962494118,0.99878,0.07684857860733187,0.9773
50000,89250,66,0.012597643509389956,0.99878,0.07698450132327254,0.9771
50000,89250,67,0.012239199096160393,0.99896,0.07650412107057197,0.9778
50000,89250,68,0.011889617619893891,0.99894,0.07666402518051471,0.978
50000,89250,69,0.01155599568083635,0.99898,0.07794533930911372,0.9774
50000,89250,70,0.011315497335015611,0.9991,0.07823191858998567,0.9784
50000,89250,71,0.010996488691418617,0.99904,0.07716780603702744,0.9773
50000,89250,72,0.010697531071450267,0.9992,0.07722746226256404,0.9779
50000,89250,73,0.010420885628505098,0.99924,0.07743603884569523,0.978
50000,89250,74,0.010155820439700864,0.99924,0.07763247715886966,0.9775
50000,89250,75,0.00987719214092354,0.9992,0.07927543271732454,0.9775
50000,89250,76,0.009567522800136327,0.99942,0.0793675915298462,0.9775
50000,89250,77,0.009341632348282303,0.99932,0.07870294787590396,0.9775
50000,89250,78,0.009134550422894835,0.99938,0.07798633925670068,0.9781
50000,89250,79,0.008935927347876278,0.9995,0.07800053015645063,0.9779
50000,89250,80,0.008695348388039901,0.99944,0.07852524963264121,0.9778
50000,89250,81,0.008463173098717526,0.99954,0.07838671790153051,0.9778
50000,89250,82,0.008305947965722907,0.9995,0.07948281268618963,0.9777
50000,89250,83,0.008107627611685674,0.9995,0.0784571250242941,0.9774
50000,89250,84,0.007950959433090784,0.99958,0.078728511031436,0.9773
50000,89250,85,0.007702019137281796,0.99962,0.0801937387373554,0.9779
50000,89250,86,0.007566093954745286,0.9995,0.07904295109874768,0.9778
50000,89250,87,0.007392511150074821,0.9996,0.08034919252300034,0.9775
50000,89250,88,0.0072327113781914115,0.99958,0.07980262133664347,0.9778
50000,89250,89,0.0070321259153494995,0.9997,0.07962121827745436,0.9775
50000,89250,90,0.006876688963523462,0.9997,0.08007860998641861,0.9778
50000,89250,91,0.006762947220313426,0.99968,0.08243558321407554,0.9779
50000,89250,92,0.006621624369939132,0.99966,0.0804538451791802,0.9774
50000,89250,93,0.006454534983842527,0.9997,0.07944139419174417,0.9773
50000,89250,94,0.006338865346016048,0.9997,0.08053288570680454,0.9776
50000,89250,95,0.006206497542778418,0.99972,0.08108401644163901,0.9775
50000,89250,96,0.006052324768438729,0.99972,0.08065943311617842,0.9773
50000,89250,97,0.00596979163383509,0.99976,0.07995704477374475,0.9775
50000,89250,98,0.005823243518699481,0.99982,0.08098689152582633,0.9776
50000,89250,99,0.005703961596508226,0.99974,0.08162655207641317,0.9779
50000,89250,100,0.005641256546438944,0.9997,0.08150714516396175,0.978
50000,773955,1,0.8405487193491619,0.77976,0.3655486788459605,0.8961
50000,773955,2,0.33313314181742526,0.90512,0.29267138231660034,0.9139
50000,773955,3,0.27922854627531263,0.92028,0.26733080454212743,0.9224
50000,773955,4,0.2415637828290258,0.9322,0.22531317414984492,0.9349
50000,773955,5,0.2121242576965604,0.94058,0.20175726950746842,0.9431
50000,773955,6,0.1881897671137269,0.94742,0.18368416574933466,0.9473
50000,773955,7,0.16934377246015295,0.9525,0.16937189768789854,0.9513
50000,773955,8,0.15296145304614012,0.9573,0.15607810188988494,0.9558
50000,773955,9,0.13941292512919043,0.96136,0.14779886741460294,0.9582
50000,773955,10,0.12823496811448232,0.9638,0.1390076044492954,0.9591
50000,773955,11,0.11840213425324354,0.96692,0.12990076930775776,0.9615
50000,773955,12,0.10965693712714268,0.96976,0.12439778844233156,0.9635
50000,773955,13,0.10228515963308743,0.97178,0.11711834678915212,0.9667
50000,773955,14,0.09569988479161508,0.97366,0.11378707238461058,0.9679
50000,773955,15,0.09004073075303784,0.97482,0.10826389622037594,0.9679
50000,773955,16,0.08451602866742673,0.97676,0.10478017082455203,0.9696
50000,773955,17,0.07983535089715436,0.97832,0.10116672336628105,0.9695
50000,773955,18,0.07545227577032007,0.97964,0.1040153566156563,0.9687
50000,773955,19,0.07146394091532211,0.98064,0.10005702059329895,0.9703
50000,773955,20,0.06800293386690966,0.98188,0.09512488734468172,0.9721
50000,773955,21,0.06483535082913568,0.98266,0.09277750245160556,0.9721
50000,773955,22,0.061736333113357585,0.98386,0.09297336965221427,0.9719
50000,773955,23,0.058927311958260654,0.98414,0.08804187564299538,0.9733
50000,773955,24,0.05623865694893497,0.9852,0.08804812044883517,0.9723
50000,773955,25,0.05368794435939692,0.98588,0.08672946255090315,0.9743
50000,773955,26,0.051588164669197856,0.9865,0.08411983490075456,0.9752
50000,773955,27,0.04935648100533308,0.98688,0.08658081090924738,0.9741
50000,773955,28,0.04731533208577381,0.98792,0.08271941898368487,0.975
50000,773955,29,0.04539742274671184,0.98868,0.08356029246782576,0.975
50000,773955,30,0.0436037699532863,0.9887,0.08437637786871383,0.9744
50000,773955,31,0.04181763767516595,0.98966,0.08385234933078897,0.9748
50000,773955,32,0.04027757622081115,0.98982,0.07987816119995504,0.9759
50000,773955,33,0.038686172979555185,0.99022,0.07961999102650717,0.9756
50000,773955,34,0.037219536594814195,0.99082,0.07927506780734928,0.9756
50000,773955,35,0.03578959055735772,0.99096,0.08015902696749828,0.9754
50000,773955,36,0.034358474281343324,0.99212,0.07910659578992538,0.9763
50000,773955,37,0.03322196812396713,0.99202,0.07782263511329947,0.977
50000,773955,38,0.031993650323129716,0.99252,0.0768516869885405,0.9771
50000,773955,39,0.03070471120176427,0.9928,0.07950571790988344,0.9761
50000,773955,40,0.02975052174315083,0.9933,0.07684835637114157,0.9772
50000,773955,41,0.028602033066135273,0.99384,0.07678581845951435,0.9777
50000,773955,42,0.027655364775237407,0.99394,0.0768853857730176,0.9772
50000,773955,43,0.026556006529895183,0.99446,0.07744189741103875,0.9768
50000,773955,44,0.025723469835737943,0.99452,0.07585497376584022,0.9771
50000,773955,45,0.0249324993376211,0.995,0.07595847356722443,0.9775
50000,773955,46,0.024020932433324284,0.99546,0.07651534454368365,0.9772
50000,773955,47,0.023176386786347956,0.99556,0.07551098955133266,0.9776
50000,773955,48,0.0225295134713044,0.99584,0.07493751659126213,0.9769
50000,773955,49,0.021531972748452855,0.99608,0.07569156463028617,0.9772
50000,773955,50,0.021050172516579913,0.99624,0.0753580576519771,0.9771
50000,773955,51,0.020237629097301642,0.99654,0.07567398074527328,0.9776
50000,773955,52,0.019662502261877587,0.99666,0.07604209571173871,0.977
50000,773955,53,0.019050923313626636,0.99718,0.07613678001319935,0.9772
50000,773955,54,0.018410810384787247,0.99714,0.07464395384418308,0.9781
50000,773955,55,0.01787981793390144,0.99736,0.0747638370047645,0.9775
50000,773955,56,0.017208283173757045,0.99742,0.0760183392169753,0.9772
50000,773955,57,0.016780486000306297,0.99772,0.07511577243946657,0.978
50000,773955,58,0.016213196344035508,0.99794,0.07650797123853502,0.9773
50000,773955,59,0.01581319779784123,0.99806,0.07518951944112741,0.9779
50000,773955,60,0.015306644244549132,0.99824,0.07524248532020782,0.978
50000,773955,61,0.014909442930625134,0.99812,0.07546463662734389,0.9784
50000,773955,62,0.01444989203355874,0.99828,0.07460821875390548,0.9784
50000,773955,63,0.014009951892491136,0.99844,0.07670109577626542,0.9777
50000,773955,64,0.013662566754273894,0.99866,0.07658866552302747,0.9783
50000,773955,65,0.013245902473447702,0.99856,0.07565825498583915,0.9784
50000,773955,66,0.012859571259487935,0.9987,0.07520436416509424,0.9786
50000,773955,67,0.012469355591386054,0.99882,0.076779524327158,0.9776
50000,773955,68,0.012267034556368319,0.99876,0.07607447663499468,0.978
50000,773955,69,0.011899014653791805,0.99878,0.07605867743848112,0.9774
