initialization,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy,dW1_rms,dW2_rms
small,773955,74,0.01037249679504924,0.99912,0.07458397292311424,0.9779,0.00045305292826585477,0.0016467702106650395
small,773955,75,0.010173750904046179,0.9991,0.07504657325825391,0.9772,0.00044542559937759844,0.0016062030869062045
small,773955,76,0.009925157976369323,0.99926,0.07355158137935253,0.9786,0.00043498763128684513,0.0015713810748859951
small,773955,77,0.009715852694611844,0.99924,0.07578555398090399,0.9781,0.0004360685883219547,0.0015750644017949636
small,773955,78,0.00941612745820677,0.99932,0.07533562811810765,0.9775,0.00041488430892281335,0.0014918564491854802
small,773955,79,0.009215065961822526,0.9994,0.07543514445690128,0.9784,0.00041905801359860335,0.001502971727607212
small,773955,80,0.009028094522677929,0.99932,0.07426904102298583,0.9789,0.0004151413520668194,0.0014810357542688513
small,773955,81,0.008787906336656695,0.99948,0.0752201299225333,0.9782,0.0004015850138327359,0.0014407066009090048
small,773955,82,0.008687126455456447,0.99946,0.07443158718055462,0.9781,0.0004035846351590592,0.0014531730474691825
small,773955,83,0.008420066033837588,0.99954,0.07518499526222663,0.9782,0.0003953678071807536,0.0014197801668215577
small,773955,84,0.008218895003512595,0.99956,0.0762907358644587,0.978,0.0003887237194958122,0.001395230879461721
small,773955,85,0.008020216579353161,0.99954,0.075181840703729,0.978,0.0003818712493301159,0.001364218396301532
small,773955,86,0.007822465355743989,0.99954,0.07583664763647668,0.9781,0.00037297028801356116,0.0013389903316592497
small,773955,87,0.007666442327584274,0.99956,0.07666514625886095,0.9785,0.00036747674277010843,0.0013149633017539913
small,773955,88,0.007467624344389886,0.99954,0.07594435003920254,0.978,0.00036420923707273004,0.001307265120481097
small,773955,89,0.00732015346374658,0.99968,0.07643642604279716,0.9781,0.0003589244237439594,0.0012743951404436975
small,773955,90,0.007145864783838395,0.99968,0.07643279565969598,0.9781,0.00034575968965426567,0.001232293919336016
small,773955,91,0.007025908973797467,0.99964,0.07704826519112776,0.9782,0.0003475911851685198,0.0012368636394118051
small,773955,92,0.006852150231283955,0.99968,0.07621998308628997,0.9779,0.0003377280209399767,0.0011960137814973628
small,773955,93,0.006731357889250198,0.99968,0.07695630862469094,0.9775,0.00033622090081312193,0.001191759748361404
small,773955,94,0.006602243471364182,0.9997,0.07662557646424686,0.9778,0.00033187997683580646,0.0011768857660710652
small,773955,95,0.0064418534729252155,0.9997,0.0764702208212877,0.9783,0.0003266650684569745,0.0011635381586168132
small,773955,96,0.0063153820291510145,0.99976,0.07677795583653607,0.9781,0.00032088778243552306,0.0011346870144825778
small,773955,97,0.006156409225998724,0.99978,0.0770676879332655,0.9775,0.0003096961759532424,0.0010926419416392844
small,773955,98,0.006043251457002794,0.9998,0.0775784516497583,0.9783,0.0003096682152911721,0.0010949135980422998
small,773955,99,0.0059357109063450705,0.99984,0.07726876066364392,0.9779,0.00030347110392870183,0.0010707727049017244
small,773955,100,0.005817619477154203,0.99982,0.07739398352710858,0.9776,0.00029871473627051976,0.0010534432424487113
xavier,654571,1,0.5483965163021531,0.85932,0.3480338447342493,0.8981,0.0017423340086864152,0.011568884305753601
xavier,654571,2,0.29879941055209985,0.916,0.2768045824407097,0.9186,0.0015924359761497091,0.009983508526882621
xavier,654571,3,0.2506982130779039,0.92924,0.23641359748032495,0.932,0.0015459101845278261,0.008935284723121623
xavier,654571,4,0.21710809110420573,0.93912,0.21021360314103682,0.9403,0.0015139902494536205,0.00831276069584617
xavier,654571,5,0.19118489167581437,0.94598,0.1849966994325684,0.9463,0.0014574039155615525,0.007645310088134608
xavier,654571,6,0.1706771619760184,0.952,0.1669511037979911,0.9535,0.0014157338665588698,0.007176599555131381
xavier,654571,7,0.15370870114552024,0.95668,0.15812435132304883,0.9554,0.0013856938263532386,0.006827124492944893
xavier,654571,8,0.1397743733214788,0.9612,0.1534635353088727,0.9558,0.0013497437787712517,0.006481974034438636
xavier,654571,9,0.12825735723038398,0.96438,0.14020595945846825,0.9609,0.0013281327861901157,0.006261830343198751
xavier,654571,10,0.11806130712316368,0.96754,0.12808480005313583,0.9638,0.0012962920190688913,0.00596872619994151
xavier,654571,11,0.1089950389842478,0.97052,0.12439782687478898,0.9647,0.001274447446585005,0.005857003255022737
xavier,654571,12,0.10125295737734796,0.97216,0.11918263945655258,0.9664,0.0012424070497835055,0.0055993750782143865
xavier,654571,13,0.0945344984296446,0.97442,0.11287997056826789,0.9675,0.001230675042745859,0.005495125926200199
xavier,654571,14,0.08868870363305428,0.97574,0.10985562242936699,0.9688,0.0012167470040749895,0.005360486666479599
xavier,654571,15,0.08324885795295349,0.9771,0.10587808983420612,0.9714,0.0011949081554048443,0.005210413445078513
xavier,654571,16,0.07840729445114082,0.97916,0.10577721597674763,0.9708,0.0011798502430802164,0.005082552536405479
xavier,654571,17,0.07413574918772284,0.9802,0.10144506486482684,0.9714,0.0011607360804313544,0.004993430666254183
xavier,654571,18,0.06977402825603445,0.98152,0.09756239320883553,0.9726,0.001135372830527559,0.004827285758646685
xavier,654571,19,0.06621949653644948,0.98278,0.0964603192122307,0.9725,0.0011306802193905548,0.004768916215838096
xavier,654571,20,0.06285952468217781,0.98362,0.0932031396560018,0.9725,0.001118380956108809,0.004708705162441545
xavier,654571,21,0.05974969772834469,0.9843,0.09418759725058976,0.9723,0.001100571731898206,0.0046283993506413875
xavier,654571,22,0.05683328704019474,0.9849,0.0935143274797709,0.9724,0.0010775621457801456,0.004466621607884921
xavier,654571,23,0.05426687774955377,0.98638,0.09022686112598399,0.9732,0.001068854291078996,0.004434946525117934
xavier,654571,24,0.05170048839308333,0.9867,0.09024966177664823,0.9739,0.0010520676188972183,0.0043369756203955855
xavier,654571,25,0.049336473597974856,0.9879,0.08940306699379283,0.9745,0.0010365872990899484,0.004262000865641169
xavier,654571,26,0.04721843713453728,0.98828,0.08768846651536177,0.9744,0.0010210966875008193,0.004146448902224741
xavier,654571,27,0.04516777111019076,0.98862,0.08696396610650263,0.9747,0.0009985989138551184,0.004059645641902528
xavier,654571,28,0.04320438203022114,0.98958,0.09220872425151197,0.9724,0.0009902850972811391,0.0040005688793952904
xavier,654571,29,0.041475319120843505,0.99008,0.08635956698198409,0.9736,0.0009747668299365064,0.003930037458122234
xavier,654571,30,0.03961490890606195,0.99074,0.08420858704981957,0.9753,0.000952053925046153,0.0037998457153882235
xavier,654571,31,0.03808634470313346,0.99082,0.08339405998026252,0.9755,0.0009331071367680642,0.0037414462765947495
xavier,654571,32,0.03646388262470144,0.9913,0.08430643906939612,0.9746,0.0009292574695150687,0.003713567218624388
xavier,654571,33,0.03507632706395039,0.99174,0.08292356885696647,0.9758,0.0009225420915697196,0.0036483603488803506
xavier,654571,34,0.0334877617092316,0.99228,0.08241299514433137,0.9758,0.0008894842409398832,0.003491643903738265
xavier,654571,35,0.03242850216885973,0.99272,0.08085063880119675,0.9762,0.0008820550465362746,0.0034717250424822254
xavier,654571,36,0.03108204780761092,0.99308,0.08418280686014556,0.9755,0.0008690875828582294,0.0034001576030824685
xavier,654571,37,0.029748650677713404,0.99368,0.08182699480598457,0.9758,0.0008447076979639066,0.0032877695137041173
xavier,654571,38,0.028605564014794804,0.99394,0.0840319909031836,0.975,0.0008339677337970072,0.0032463248468373386
xavier,654571,39,0.027765482717796493,0.99394,0.08087413083818822,0.9769,0.0008301997390237227,0.0032274571492770733
xavier,654571,40,0.026607093092570908,0.99446,0.08141851820130501,0.9766,0.0008059689623482539,0.003120831176561909
xavier,654571,41,0.025529248822099348,0.99482,0.08092075125578153,0.9757,0.000794200735508179,0.0030533427897654654
xavier,654571,42,0.02478519792741753,0.99504,0.08154921664442091,0.9762,0.0007870020057796467,0.003052649942466347
xavier,654571,43,0.023759042545659834,0.99536,0.08158469166245425,0.9765,0.0007568125251803466,0.002891980132087318
xavier,654571,44,0.022860110249012966,0.99594,0.08292375206338229,0.9756,0.0007396399005007062,0.0028281156436357558
xavier,654571,45,0.021986369072080847,0.99632,0.08005243508767529,0.9764,0.0007326688326546543,0.002790619454992116
xavier,654571,46,0.02124031928872129,0.99614,0.08120340018553357,0.9772,0.0007259684309588949,0.0027654912535978113
xavier,654571,47,0.020570398586824967,0.9965,0.08060710560707196,0.9772,0.0007112425492807915,0.002710894760639694
xavier,654571,48,0.01999686621356828,0.9965,0.08018475175810888,0.9768,0.0007036623404061405,0.0026604245467821545
xavier,654571,49,0.01924273661216431,0.99684,0.08212628157247973,0.9761,0.0006861715402324105,0.002609129911109841
xavier,654571,50,0.018588719479970577,0.99738,0.08162794835163728,0.9763,0.0006664325227342948,0.002530577230136943
xavier,654571,51,0.018024525839058163,0.99738,0.08077005892856984,0.9773,0.000660656766518448,0.002489143641351139
xavier,654571,52,0.01728883550041305,0.99746,0.08079671549182584,0.977,0.000639999902337436,0.002397998527742765
xavier,654571,53,0.016746124784372297,0.99752,0.08072872602210845,0.9764,0.0006285129531283389,0.0023688548974435666
xavier,654571,54,0.016130577955626335,0.99778,0.08022515452117226,0.9773,0.0006138099575997281,0.0022870414422887972
xavier,654571,55,0.015722682959279734,0.9981,0.07969970068396474,0.9774,0.0006049573418028321,0.00227726042881346
xavier,654571,56,0.01506897948503418,0.99804,0.08189861727828687,0.9773,0.0005886167984618807,0.0021982069635493825
xavier,654571,57,0.014755838291149318,0.9982,0.0808482811440571,0.9773,0.0005835208114191722,0.0021674122349103196
xavier,654571,58,0.014228622235110941,0.99838,0.08130752300829407,0.9769,0.0005679527736846403,0.002114722618478345
xavier,654571,59,0.013913753630221555,0.99844,0.08048040743247284,0.9769,0.0005655168013435384,0.002110768713053899
xavier,654571,60,0.013362192451340996,0.99858,0.08067392874612779,0.977,0.000544950567553597,0.0020158193964333144
xavier,654571,61,0.012979897384772612,0.99866,0.08177849345401135,0.9771,0.0005285769087254998,0.0019468398729415453
xavier,654571,62,0.012603246706814205,0.99862,0.08223541512379658,0.9768,0.0005192201494287183,0.0019201549841474175
xavier,654571,63,0.012297101510622762,0.99878,0.08119397148677228,0.9764,0.0005201935430662135,0.0019058870305503604
xavier,654571,64,0.011864103302976632,0.9989,0.08139985408219211,0.9771,0.0005088242740840063,0.0018713232739559673
xavier,654571,65,0.011572281061990475,0.99904,0.08128619584525196,0.9775,0.0004996504436354804,0.001837745370271913
xavier,654571,66,0.011161002063735655,0.999,0.0821691369953781,0.9771,0.0004898257873100513,0.0018114209573154316
xavier,654571,67,0.010960021516069837,0.99908,0.08259334253907306,0.9768,0.000482271416880067,0.0017747152154302026
xavier,654571,68,0.01058610768376013,0.9991,0.08260228845481776,0.9762,0.0004657343960350815,0.0017172813658244547
xavier,654571,69,0.010343979217472508,0.99928,0.08227457798228693,0.9775,0.00046139223998402064,0.0016871369801335421
xavier,654571,70,0.010013800081601517,0.99914,0.08342961727598305,0.9773,0.0004472423759712207,0.001639345517674837
xavier,654571,71,0.009741636531050205,0.99934,0.08224824319198532,0.9775,0.00044349335333763475,0.0016159583316179128
xavier,654571,72,0.009609757608473988,0.99938,0.08225441108865272,0.9778,0.00044269151287572,0.0016197305076946342
xavier,654571,73,0.009308515563989189,0.99932,0.08185606719596226,0.9776,0.000426661821595488,0.0015686042718947304
xavier,654571,74,0.009011213864915997,0.99954,0.08223140237827771,0.9778,0.0004192260977645226,0.0015328906125230983
xavier,654571,75,0.008780362873406581,0.9994,0.08280567180196508,0.9764,0.0004097669699942193,0.0014899064672670753
xavier,654571,76,0.008554217830742774,0.99952,0.08325719008231178,0.9769,0.0004090542055877677,0.0014891389925341873
xavier,654571,77,0.008337363032465708,0.9996,0.08376462738321988,0.9772,0.0003921182983492526,0.0014145862088809189
xavier,654571,78,0.008143696937623037,0.9996,0.08369838943654363,0.9762,0.00038699554680960997,0.0014049682281303863
xavier,654571,79,0.007939057976942731,0.99958,0.08348835858890646,0.9775,0.0003809605485123777,0.001378330619623572
xavier,654571,80,0.007833844875657584,0.99964,0.08342105028547751,0.9765,0.0003842888229611386,0.0013980308371648355
xavier,654571,81,0.007584022591192886,0.99958,0.08370769337822126,0.9773,0.00037120731599557435,0.001344871371185488
xavier,654571,82,0.007413523747989368,0.99964,0.08387274759257524,0.977,0.0003631910389340634,0.001311073673630699
xavier,654571,83,0.0072218940688824045,0.99976,0.08471516813908925,0.9768,0.00035440375189005617,0.001280992262497482
xavier,654571,84,0.007104028197997286,0.99968,0.0840809102714715,0.9776,0.00035190413714937286,0.0012697642516990557
xavier,654571,85,0.006922552318865011,0.99974,0.08386080165899534,0.9769,0.0003455196737873166,0.00123997553874001
xavier,654571,86,0.006744638066694734,0.99974,0.0843616389046711,0.978,0.0003355382679520359,0.0012078694221898086
xavier,654571,87,0.006591822334204119,0.99974,0.08465860623812856,0.9772,0.00033299922455334456,0.0012029620046764512
xavier,654571,88,0.006471333204994251,0.99984,0.08476504861858705,0.9776,0.00032950583429483294,0.001182667753984754
xavier,654571,89,0.006307024563297387,0.99974,0.08569106984309813,0.9773,0.00031964186515390957,0.0011507438586299066
xavier,654571,90,0.006239491162541239,0.99976,0.08429320039776005,0.9777,0.0003205131442230472,0.0011484277847667805
xavier,654571,91,0.006031770050681157,0.99986,0.08516325574354021,0.978,0.00030777578440831997,0.001093976977284194
xavier,654571,92,0.00596780913733731,0.99986,0.08546985731915048,0.9779,0.00030918444655128315,0.0011067147292305444
xavier,654571,93,0.005790368510382109,0.99986,0.08519262395718001,0.9776,0.000298234492789351,0.001060320644655383
xavier,654571,94,0.0057203080545082784,0.99984,0.08553513513000632,0.9773,0.0002991129313229755,0.0010647121294469518
xavier,654571,95,0.0055685653134591355,0.9998,0.08709260201111164,0.9776,0.00028974931453930905,0.0010323306292204057
xavier,654571,96,0.005460359859575272,0.99988,0.08587989141212744,0.9773,0.0002865876315432929,0.0010209727578551968
xavier,654571,97,0.005370561694455818,0.9999,0.08545083427660614,0.9777,0.00028372352437400363,0.0010126194004714598
xavier,654571,98,0.005293853995941973,0.99986,0.08532514714166205,0.9776,0.00027901699204597357,0.000991691935158569
xavier,654571,99,0.0051847294171845455,0.99988,0.08618435249615568,0.9775,0.00027464238465161077,0.0009761199033082838
xavier,654571,100,0.005076212443293821,0.99994,0.08632020089566589,0.9776,0.00027121126951055704,0.000958265149829635
xavier,89250,1,0.5396580947844201,0.85994,0.3196741383232227,0.9064,0.0017798823046930672,0.011184209994151064
xavier,89250,2,0.2874923082391603,0.91906,0.2539274002420158,0.9265,0.0015848756425863799,0.009368167548075191
xavier,89250,3,0.237226079597437,0.93356,0.21799602247911792,0.9375,0.0014997214070552084,0.00809620798086901
xavier,89250,4,0.20464974264064498,0.9421,0.19769538253154545,0.9437,0.0014674976995995568,0.007671930195098153
xavier,89250,5,0.17917502251367246,0.94916,0.1789533331962826,0.9463,0.001422742348322995,0.007095360313597193
xavier,89250,6,0.15946086999873121,0.95544,0.16098246607698766,0.9523,0.0013653879563810436,0.006604786602254163
xavier,89250,7,0.1435925065684457,0.95984,0.14778237896322505,0.9557,0.001343241934057302,0.006381302172347485
xavier,89250,8,0.13046374348822942,0.96404,0.1386032419147428,0.9582,0.0013197700247338127,0.006196219758747324
xavier,89250,9,0.11883344067839609,0.96724,0.13197944838520934,0.9594,0.0012742338451820034,0.005811206991700261
xavier,89250,10,0.11012874897244553,0.97014,0.1245724749348804,0.9611,0.0012669790425107828,0.005791960756789725
xavier,89250,11,0.10202083020867748,0.97222,0.11731981926698702,0.9637,0.0012459076113184153,0.0056029817173703055
xavier,89250,12,0.0949735771056701,0.97414,0.11402357403193478,0.9656,0.0012060972504994397,0.005316862100188151
xavier,89250,13,0.08906084598243047,0.97566,0.10953688438980198,0.9667,0.0012000911324599412,0.005261837111923526
xavier,89250,14,0.08373570767792278,0.97692,0.10335912438504306,0.9683,0.0011999956447526525,0.005198843067794181
xavier,89250,15,0.07879310126233834,0.9788,0.10305932756428922,0.9683,0.0011699812970639078,0.0050477825637464885
xavier,89250,16,0.07458497865116884,0.9801,0.10046293984633951,0.969,0.0011558319293657826,0.004931514871993601
xavier,89250,17,0.07034822557545994,0.98116,0.09564849675480336,0.9713,0.0011296913065745081,0.00472007304155133
xavier,89250,18,0.06678245040457222,0.98196,0.0931805883798314,0.9735,0.0011096142323129257,0.0046768003748864214
xavier,89250,19,0.06342388311514235,0.98266,0.09204085541293795,0.9712,0.0011111481259830091,0.004643880680182933
xavier,89250,20,0.06077441620543374,0.98374,0.09153097240780214,0.9723,0.0010849846864125119,0.004505418926348702
xavier,89250,21,0.05782312390132131,0.98494,0.08864848178124744,0.974,0.00107141425929186,0.004418414871963648
xavier,89250,22,0.05526384528461839,0.98528,0.08796803420748192,0.973,0.0010709673313909162,0.004402497175024144
xavier,89250,23,0.05242504829763971,0.98612,0.08624606402795867,0.9742,0.001036846928167232,0.004221915202053689
xavier,89250,24,0.05001167780096061,0.98732,0.08842781829364887,0.9724,0.0010164826190950584,0.004109819462372525
xavier,89250,25,0.04810067427753833,0.98754,0.08360206640851414,0.9761,0.0010185517598025277,0.004132299240579659
xavier,89250,26,0.04616807931410869,0.9884,0.08940678361171518,0.9729,0.0010025989716811426,0.0040145141091689025
xavier,89250,27,0.04418559610145472,0.98858,0.08363181073570639,0.9749,0.0009981795327361441,0.004006690529365861
xavier,89250,28,0.04207408530706232,0.98986,0.08134562652252876,0.9769,0.0009647204160244796,0.003835044995367818
xavier,89250,29,0.0406843093067466,0.98992,0.08354886445201548,0.9747,0.0009552782711439233,0.0037895625356627804
xavier,89250,30,0.03890150970871982,0.99056,0.08098693754903596,0.9762,0.0009366286241010492,0.003710192708041527
xavier,89250,31,0.0373433129065779,0.99114,0.08365108282868733,0.9742,0.0009283342436978363,0.0036422207124548324
xavier,89250,32,0.035969639372324176,0.9915,0.07996687464754484,0.976,0.0009165823315503919,0.0036041858194062687
xavier,89250,33,0.03467380847890897,0.9917,0.08117349199342007,0.9746,0.0009035649781503417,0.003536539306894872
xavier,89250,34,0.03314226539579651,0.9924,0.07945276495243322,0.9771,0.0008797719416470271,0.0034016804946967573
xavier,89250,35,0.032216744397565514,0.9928,0.0778075093000092,0.9781,0.0008837641040998108,0.0034329347153592127
xavier,89250,36,0.03102661690296245,0.99306,0.0769835840938146,0.9771,0.0008634583872728187,0.0033314212004836694
xavier,89250,37,0.029585488624985272,0.99348,0.07741159759152796,0.9771,0.0008370801473594916,0.0032204265196469945
xavier,89250,38,0.02873477063403372,0.99358,0.07814787007785151,0.9764,0.0008359105447958015,0.003210715874485438
xavier,89250,39,0.027633907956296676,0.99422,0.07692914424247213,0.9767,0.0008085986634842728,0.0031068381250863456
xavier,89250,40,0.026693435613665273,0.99442,0.07827957899691221,0.9768,0.0008108701761768796,0.0031042086747533654
xavier,89250,41,0.025755299079568004,0.99462,0.07613297719396468,0.9772,0.000781825543301559,0.0029804800238014805
xavier,89250,42,0.024687333421530698,0.99512,0.0787795914175322,0.9767,0.0007690814272435796,0.0029096640764361653
xavier,89250,43,0.02409951745319946,0.9952,0.07675263012483678,0.9775,0.0007742277710047947,0.002916369163781782
xavier,89250,44,0.023091712088854646,0.99554,0.07607982018648173,0.9775,0.0007535413335172545,0.0028372034537038357
xavier,89250,45,0.022234341192855223,0.9961,0.07802855613336564,0.9767,0.0007294894543453616,0.002730125090263017
xavier,89250,46,0.02144031131537893,0.9962,0.07792035200740158,0.9768,0.0007116497501546502,0.002648734613864505
xavier,89250,47,0.02084567637132663,0.99662,0.0779841183106657,0.9768,0.0007033544724253344,0.0026262739088055657
xavier,89250,48,0.02029219590670536,0.99642,0.07580944177430549,0.9773,0.0006992484849332414,0.0026023678182449748
xavier,89250,49,0.01960007322270695,0.997,0.07638859263405806,0.977,0.0006885115227259329,0.0025697737764053476
xavier,89250,50,0.018984917498858833,0.99702,0.07735463786010514,0.9772,0.0006735846513253352,0.0024935745345029694
xavier,89250,51,0.0183208607523407,0.99716,0.07738324155386983,0.9767,0.0006581176994798109,0.0024540279143727916
xavier,89250,52,0.017704484146318544,0.99732,0.07607598514281436,0.9773,0.0006527338734366752,0.0024234453781337715
xavier,89250,53,0.017068826529019067,0.9978,0.07637867312908116,0.9776,0.0006280324242507418,0.0023120929821483865
xavier,89250,54,0.01655241225844473,0.9978,0.07683475807749263,0.9777,0.0006148860971642806,0.002270926440521453
xavier,89250,55,0.016157161764940288,0.998,0.0760942852634466,0.9773,0.0006137060056364196,0.002251989222954318
xavier,89250,56,0.015572463165556712,0.99808,0.0778041644237469,0.977,0.0005986252895616131,0.002214230023079022
xavier,89250,57,0.01512045027577067,0.99816,0.07517868301158814,0.9777,0.0005961432497504491,0.00219707105467077
xavier,89250,58,0.014727103792659211,0.99824,0.07623816184751789,0.9773,0.0005770751637159251,0.0021159048851691386
xavier,89250,59,0.014174440558694927,0.99848,0.07607029936516678,0.9783,0.0005642044674367152,0.0020636198863274997
xavier,89250,60,0.013770813557732063,0.99856,0.07579075689928051,0.9785,0.0005474573542895914,0.0019907012903025356
xavier,89250,61,0.013442652099074394,0.99852,0.0756388756070503,0.9783,0.0005466665178140047,0.0019979322385833102
xavier,89250,62,0.013051125975329555,0.9987,0.07515599704207036,0.9784,0.0005369368804753789,0.0019574874622946036
xavier,89250,63,0.012668389270650943,0.99872,0.0752134082441101,0.9779,0.0005359532054897887,0.0019449528626374311
xavier,89250,64,0.012297461284521012,0.99872,0.07661540106895523,0.9782,0.0005100211878151582,0.0018457217853176766
xavier,89250,65,0.012004943136205648,0.99886,0.07574972458365682,0.9782,0.0005106072651966713,0.0018460813219631528
xavier,89250,66,0.011652777964528493,0.99884,0.07632645235158268,0.9776,0.0005004475015768685,0.0018117418142187779
xavier,89250,67,0.011362716054764164,0.99896,0.07700598390707658,0.978,0.0004893295893973256,0.0017762173844539167
xavier,89250,68,0.01096675211821253,0.999,0.07580520020405711,0.9786,0.00047541533965026123,0.0017212748781139358
xavier,89250,69,0.010800891532932871,0.99906,0.07698243652899871,0.9777,0.0004812302569992665,0.001748871886373731
xavier,89250,70,0.010445920682729745,0.99916,0.07812231140507706,0.9776,0.00047235790409868244,0.0017163647171391468
xavier,89250,71,0.010161840146643671,0.99932,0.07688837782568092,0.9785,0.00045739289532669,0.0016408382230562036
xavier,89250,72,0.009911735518212948,0.9992,0.07674536037504706,0.9779,0.00045064576953650706,0.0016275991513728166
xavier,89250,73,0.009618204178790817,0.9994,0.07751329760573611,0.9781,0.0004401436736654957,0.0015717125501467388
xavier,89250,74,0.009451431221032602,0.99936,0.07611633232639031,0.9784,0.0004366432545974818,0.0015711450921674353
xavier,89250,75,0.009146785118099824,0.9993,0.07765719331705852,0.978,0.00041872405998307963,0.0015003517252374923
xavier,89250,76,0.008890394395345124,0.99944,0.07752583165980993,0.9781,0.00041085836805640236,0.0014673569795485815
xavier,89250,77,0.008769540751609153,0.99934,0.07740824494007804,0.9785,0.0004159342219503706,0.0014966367604551908
xavier,89250,78,0.008501384929194417,0.99944,0.07704685710898417,0.978,0.00039937948072592397,0.0014327930019607665
xavier,89250,79,0.008325020375397054,0.9995,0.0768843432338726,0.9783,0.000398613711837187,0.00142037326227081
xavier,89250,80,0.008079925842673554,0.99946,0.0780325050664568,0.9785,0.00038578477863187395,0.001375321432837696
xavier,89250,81,0.007917997543548784,0.99956,0.07789913799954606,0.9784,0.000380316640002162,0.001357220548969682
xavier,89250,82,0.007731582206262983,0.99958,0.07805593685059922,0.9782,0.00037342052377872543,0.001332209502001079
xavier,89250,83,0.007600253115267992,0.99956,0.07884509881486569,0.9783,0.0003736949673603359,0.0013371358779695015
xavier,89250,84,0.007427765035668726,0.99956,0.07849648317814949,0.9782,0.0003657144919485496,0.0013052260824753823
xavier,89250,85,0.007238603706123046,0.99962,0.07755117292331443,0.9781,0.0003537977205119043,0.0012494513684031612
xavier,89250,86,0.007061726137629284,0.99966,0.07853272723647838,0.9782,0.00034944105228695615,0.0012451542575320192
xavier,89250,87,0.006920708754484494,0.99968,0.07834375515867163,0.978,0.0003495715609027098,0.0012382205724191559
xavier,89250,88,0.006796567730110688,0.9997,0.07908282865210657,0.9785,0.0003403094359416435,0.0012043911394050257
xavier,89250,89,0.006637683992999713,0.99972,0.0785687270223786,0.9781,0.0003371117975243071,0.0011961399850303213
xavier,89250,90,0.006473950989331214,0.99974,0.07847287745277566,0.9785,0.00033181569034866,0.0011784360745917147
xavier,89250,91,0.006341594637369954,0.9997,0.0785918326307615,0.9779,0.00032149095005986456,0.0011428971648501731
xavier,89250,92,0.006219655011894475,0.9998,0.0777993529255048,0.9787,0.0003182247741761103,0.0011213051285959904
xavier,89250,93,0.006106435267935258,0.99978,0.07849436949681343,0.9787,0.00031555574003132894,0.0011117564194319024
xavier,89250,94,0.005966790397444431,0.99976,0.07853354306568681,0.9788,0.0003075413313601821,0.0010846308675106476
xavier,89250,95,0.00584936480745415,0.99976,0.0791621155587118,0.9787,0.0003033747388649722,0.0010729361753522872
xavier,89250,96,0.005772786608164986,0.99978,0.0800812278689436,0.9782,0.00029774105770503457,0.001050362178233404
xavier,89250,97,0.00564108784959361,0.99984,0.07907632857166454,0.9784,0.00029537857278732815,0.001042586138608953
xavier,89250,98,0.005500931552304405,0.99988,0.0794425865583293,0.9785,0.00028862262279060586,0.0010144324067523568
xavier,89250,99,0.005463694559751646,0.99984,0.0799387082515349,0.9781,0.00028840270672114075,0.0010153139225683508
xavier,89250,100,0.005313810375769583,0.99984,0.07987357115685513,0.9781,0.000280298128277435,0.0009887283174365485
xavier,773955,1,0.5410427423069069,0.85716,0.3274051286867666,0.9058,0.0018044691430304683,0.011705161992428798
xavier,773955,2,0.2931115452042222,0.91706,0.26653673555043494,0.9235,0.001580919714295191,0.009453090895802822
xavier,773955,3,0.24409451003696883,0.93076,0.24320970275390585,0.9274,0.0015325020421873136,0.008542198183297147
xavier,773955,4,0.20903696508184214,0.94148,0.2028855287330909,0.9412,0.0014570669399371127,0.007669004981251183
xavier,773955,5,0.18289487669056628,0.94896,0.17561387270957726,0.9492,0.0014179918845929982,0.007058806475074724
xavier,773955,6,0.16248989400266198,0.95418,0.16247385378057738,0.9519,0.0013740701187260108,0.006655391031837289
xavier,773955,7,0.1456651691355646,0.9595,0.15212233161636055,0.9556,0.0013347273315368168,0.006290426006308769
xavier,773955,8,0.1324142118002918,0.96286,0.14169356052864743,0.9593,0.0013197500557246614,0.006120069484081528
xavier,773955,9,0.12114919070797121,0.96594,0.1330450440244102,0.9618,0.001300660014239228,0.005974378607036818
xavier,773955,10,0.11151447275287746,0.96936,0.1301235907682645,0.9627,0.0012612970703669752,0.005685209971125112
xavier,773955,11,0.1034189143718159,0.97134,0.11851813830878181,0.9661,0.0012396032265082058,0.005495685520645136
xavier,773955,12,0.09619124341793164,0.97354,0.11511288004143534,0.9649,0.0012189074760777501,0.00537872745239767
xavier,773955,13,0.08954539244444022,0.97568,0.11032427710807503,0.9683,0.0011935280738914987,0.0052023748073695706
xavier,773955,14,0.08424285507256873,0.9772,0.10478465433350287,0.9692,0.0011754692033021197,0.005065715909736932
xavier,773955,15,0.07916320458570777,0.9779,0.10254560648499705,0.9698,0.001161832787566196,0.0049742838252160035
xavier,773955,16,0.07486069227906818,0.97982,0.09947863928197574,0.9699,0.0011469881778604454,0.004883977596586388
xavier,773955,17,0.07075481492203087,0.98058,0.09624121120205316,0.9718,0.0011318005342521144,0.004795027296116296
xavier,773955,18,0.06701753640394112,0.98216,0.09548171388148624,0.9724,0.001113488168753793,0.004674383184707479
xavier,773955,19,0.06375218179572294,0.98274,0.09373150667930942,0.9709,0.001115436306947405,0.004724382645238858
xavier,773955,20,0.06031533539133164,0.98374,0.08822738349495364,0.9734,0.0010646895093421873,0.004378888514007795
xavier,773955,21,0.05754280204344509,0.98476,0.09027505356760204,0.9735,0.0010699394355759024,0.00442051262314517
