activation,epoch,train_loss_mean,train_loss_std,train_accuracy_mean,train_accuracy_std,val_loss_mean,val_loss_std,val_accuracy_mean,val_accuracy_std
sigmoid,73,0.08786226513272281,0.0013746819574096104,0.9760666666666666,0.0003002221399785371,0.11030995901321768,0.0009012839267535115,0.9671666666666666,0.0005507570547285722
sigmoid,74,0.08682741610126614,0.001348996654689996,0.9765266666666667,0.00031643851430142897,0.1092051707794567,0.0006354512876630228,0.9672666666666666,0.0009451631252505478
sigmoid,75,0.08576284115893763,0.0013308872970492535,0.9767466666666667,0.0005337914698956326,0.10906982493817745,0.0005432483155572118,0.9676999999999999,0.0004358898943540894
sigmoid,76,0.08475896903230934,0.0013152004240815731,0.9769066666666667,0.000513160143944731,0.1079070509603428,0.0013390047751770033,0.9675666666666668,0.0008736894948054297
sigmoid,77,0.08379346772265521,0.0012492883142216718,0.9772133333333333,0.00013316656236960292,0.10721288036417975,0.0009971040172888376,0.9681000000000001,0.00020000000000000573
sigmoid,78,0.08276101061991008,0.0012690892493072991,0.9775066666666667,0.00020526405757789225,0.10637522944759574,0.0014900691086606513,0.9683,0.0006557438524302019
sigmoid,79,0.08177001928984642,0.0013158906023716295,0.9779266666666667,0.0003827967258654537,0.10588874279519844,0.0008971631187122328,0.9682000000000001,0.0006082762530298234
sigmoid,80,0.08084704129427187,0.0013801264108137274,0.9779533333333333,0.0004428694314731586,0.10517390470450488,0.0009961972803875607,0.9686,0.0006082762530298417
sigmoid,81,0.0799056289830254,0.0013428476310224698,0.9781333333333334,0.0002893671255228462,0.10424943253184239,0.000635123222879954,0.9688666666666667,0.00040414518843269356
sigmoid,82,0.07909166016371152,0.0012847162133720709,0.9786133333333332,0.0005547371750057072,0.10392346157907402,0.0007221780716870634,0.9688,0.0009539392014169773
sigmoid,83,0.07814772064299914,0.001355422975153168,0.9789066666666667,0.00033724372986515105,0.10339745348905303,0.0010255311851003251,0.9691000000000001,0.0005291502622129385
sigmoid,84,0.07728501869723436,0.0012907917431762726,0.97898,0.0001311487704860315,0.1027327883011306,0.0012953671640902585,0.9693999999999999,0.00026457513110651385
sigmoid,85,0.07643238863040402,0.0013575744266735928,0.9793266666666667,0.0003233161507462047,0.10172904396696447,0.0009119498563633542,0.9697,9.999999999998899e-05
sigmoid,86,0.07560290455768841,0.0013796222041593414,0.9794999999999999,0.00042142615011416483,0.10124702824367089,0.000774162790486228,0.9695333333333332,0.0007767453465154246
sigmoid,87,0.07474060547348471,0.0013033570943047253,0.9797933333333333,0.00026857649437975173,0.1009262927509557,0.0008343586201450415,0.9700666666666665,0.00011547005383791243
sigmoid,88,0.07391981364574102,0.0013443698725842342,0.9801266666666666,0.0004473626418615384,0.10011930876766205,0.0004169349759334391,0.9701666666666666,0.00032145502536646116
sigmoid,89,0.07313519761556195,0.001347398507622579,0.9803000000000001,0.0002306512518933963,0.09973534419901765,0.0009271835036191898,0.9702333333333333,0.0003214550253664756
sigmoid,90,0.07231384349894023,0.0013884456233774305,0.9804666666666666,0.0004867579823005174,0.09894595924612481,0.0008207434266599509,0.9704333333333333,0.0004041451884328057
sigmoid,91,0.07155821717860437,0.0013407985312470611,0.9808333333333333,0.00048263167460642006,0.09819610626741805,0.0005594917409367056,0.9704,0.0007937253933193684
sigmoid,92,0.07074869890330254,0.0013229162648244783,0.9809133333333334,0.000333066559914581,0.09800909361011871,0.0009556980139529848,0.9702333333333334,0.00040414518843274506
sigmoid,93,0.07003068593219929,0.0013055064062525374,0.9812466666666667,0.00036896250938720263,0.09757319768620022,0.0007801919679476907,0.9703333333333334,0.00015275252316518693
sigmoid,94,0.06927136708169364,0.0013246953693565014,0.9813999999999999,0.000623858958419225,0.09692459908953094,0.0008997725252176932,0.9708,9.999999999998899e-05
sigmoid,95,0.06855236466656735,0.0012831039559050553,0.9816066666666666,0.0003164385143014114,0.09627978258814539,0.0011463642408673514,0.9708333333333333,0.00037859388971997655
sigmoid,96,0.0678212443495562,0.0012543587428432332,0.9818933333333334,0.00047930505248057665,0.09601764491458693,0.0005067822773678187,0.9709333333333333,0.0008736894948054222
sigmoid,97,0.06710632372763524,0.0012503892323297869,0.9821866666666667,0.0003534590971149725,0.09569949053240112,0.0008335250379060274,0.9710333333333333,0.0003055050463304223
sigmoid,98,0.06643179826180251,0.0013064283852539545,0.9822733333333332,0.00025324559884296966,0.09509682317812294,0.0010711763251915977,0.9716333333333335,0.00023094010767582486
sigmoid,99,0.06574938575338037,0.0012603383254292742,0.9824,0.0005325410782277055,0.09498739607338286,0.0007026232339332167,0.9711333333333334,0.0003055050463304223
sigmoid,100,0.06503668775958046,0.0012894466228813059,0.9828800000000001,0.0003328663395417891,0.09410081929629606,0.0006518990204643427,0.9718666666666667,0.00040414518843269356
tanh,1,0.8047228095587883,0.003038190368419898,0.80308,0.006665763272124251,0.37449128826384476,0.002252089907628142,0.8948,0.0018357559750685742
tanh,2,0.3355664508004928,0.0005394277009860662,0.9048266666666667,0.00039106691669500026,0.30411616420331483,0.002995986859545756,0.9117666666666667,0.001250333288900738
tanh,3,0.2886053934264692,0.00020458283707638724,0.9174133333333333,0.00031770006819850866,0.273372655703423,0.004001177061760791,0.9197333333333333,0.0025324559884296926
tanh,4,0.25864836238988714,0.0005351025873326775,0.9261333333333334,0.0004940985056984076,0.2494592541644108,0.0017133723472555504,0.9265,0.0003464101615137373
tanh,5,0.2333336783976916,0.0007209640348698909,0.9334266666666666,0.0006712177987311151,0.2243431483877333,0.0019774936520492448,0.9355666666666668,0.0008962886439832314
tanh,6,0.21151119249088324,0.00062873997052186,0.9405199999999999,0.0005211525688318337,0.20525728207875935,0.0010412588938137463,0.9403333333333332,0.0005686240703077474
tanh,7,0.19287629750078683,0.0008465188408914321,0.9457933333333334,0.0006034346139668201,0.19153281937360478,0.002066960263200878,0.9444666666666667,0.00040414518843269356
tanh,8,0.1771823809822275,0.0009125034479161728,0.9502533333333334,0.0004455707949735626,0.17877943642291752,0.0024501625421328907,0.9475666666666666,0.000750555349946543
tanh,9,0.16352807690977364,0.0014214650963602403,0.9540466666666667,0.0005608327142145922,0.16760093890438418,0.0007779673883226426,0.9512,0.00036055512754644
tanh,10,0.1520556337361051,0.0014259292211751848,0.9570266666666667,0.0006573684912842314,0.15797001315016793,0.0021343342910902464,0.9538333333333333,0.0011590225767142315
tanh,11,0.14173807375672512,0.0015300275390391091,0.96042,0.00041036569057368536,0.1494178595423139,0.0021065021335977666,0.9563666666666667,0.000568624070307727
tanh,12,0.13263193547520155,0.001720333430095967,0.9629733333333333,0.0007114304838374947,0.1420824420177996,0.000985525842904068,0.9595333333333333,0.0011718930554164176
tanh,13,0.12472733934666813,0.0017629866452417195,0.9649933333333333,0.000885738862946299,0.13576387022251127,0.0007695205192787501,0.9603,0.0011135528725660139
tanh,14,0.11759555697719463,0.0019233309569671704,0.9672666666666667,0.0006469415223443986,0.1296491275972748,0.0031104177256347123,0.9627333333333333,0.0009073771725877568
tanh,15,0.11116459828886088,0.001929808758890296,0.9692333333333334,0.0009716652372774281,0.12471559117239302,0.000980774286537266,0.9637666666666668,0.0009018499505645904
tanh,16,0.10541658862182868,0.002028504395921081,0.9708466666666666,0.0008336266150581144,0.12200960244312442,0.0029276109505743343,0.965,0.001322875655532265
tanh,17,0.09996076822944977,0.002108097235245561,0.97262,0.0008146164741767029,0.11660478988752077,0.0019434854615808616,0.9660666666666667,0.0004932882862315958
tanh,18,0.09513083217703015,0.001948274993089918,0.9738533333333333,0.0006986653944008702,0.1132942199314041,0.0016899378734315993,0.9669,0.0005196152422706861
tanh,19,0.09062767750492123,0.0019625498613826888,0.9752333333333333,0.0006070694633510725,0.10972645128310331,0.0016347841225864748,0.9677666666666666,0.00015275252316517785
tanh,20,0.0865325009684525,0.0019190526739323195,0.9763066666666665,0.0005326662494783144,0.10608903896638922,0.0012592365610242593,0.9687333333333333,0.0009451631252505331
tanh,21,0.08259373087687205,0.001868573090247192,0.9775866666666667,0.0007433258594542449,0.10540423582446701,0.000548043554134085,0.9690333333333333,0.001357694123627719
tanh,22,0.07903592601435426,0.0018505625775418495,0.9784333333333333,0.0006911825615083827,0.10201660121686834,0.002482820287954796,0.9699333333333332,0.0010016652800878105
tanh,23,0.07557170815991517,0.0018996130617291538,0.97962,0.0004503332099678833,0.0998368474382032,0.0016937238181432893,0.971,0.0011532562594670898
tanh,24,0.07249507454249647,0.0017552553736621835,0.9805066666666667,0.0004801388688008582,0.09838791285262909,0.0010311180612859899,0.9707666666666667,0.000665832811847998
tanh,25,0.06961518819325345,0.0016922420768082942,0.9814066666666666,0.0004801388688007742,0.09625539511767807,0.0013020905883739337,0.9716666666666667,0.0013203534880225267
tanh,26,0.0667982140947348,0.0016445022597156855,0.9821733333333333,0.0003920884254008703,0.09463506850183272,0.0008526096239095587,0.9717666666666666,0.0005859465277082822
tanh,27,0.06417860368181456,0.0016458019010421037,0.9830800000000001,0.0006630233781701022,0.092334612039126,0.0008190025660470547,0.9727333333333333,0.0007767453465154329
tanh,28,0.06164254116484461,0.001582680894335494,0.9838,0.000608933493905494,0.09135463838019146,0.002243890344916793,0.9726666666666667,0.0019425069712444396
tanh,29,0.05933286659623563,0.001530875062576084,0.98448,0.00046000000000001595,0.0904312918009403,0.0011762385974773797,0.973,0.0009539392014169206
tanh,30,0.05715909577438665,0.0013604459901898447,0.9852933333333334,0.0005419717089787223,0.08882226502384112,0.0005827490966879166,0.9730333333333333,0.0009073771725877528
tanh,31,0.05507125510504388,0.0013480536163521545,0.9860466666666666,0.0006268439465555427,0.08767694421305615,0.0009543830979386517,0.9736333333333334,0.0009237604307034117
tanh,32,0.05307105118316874,0.0012211631721415707,0.98646,0.000497594212184978,0.08609392485402362,0.0014003406745789551,0.9736333333333334,0.001792577287966495
tanh,33,0.05123460027811838,0.0011656907128706024,0.9870933333333333,0.00044015148907317086,0.08471045533812836,0.0016073368114437538,0.9745666666666667,0.001913983629327409
tanh,34,0.04929670561002847,0.0011280993195809102,0.9876999999999999,0.00038626415831652166,0.08486681378516682,0.0008640983070036818,0.9740000000000001,0.0005291502622129386
tanh,35,0.0478281463919212,0.001105360405887768,0.9881000000000001,0.00032186953878859167,0.08272146435234716,0.0012289759222244556,0.9749,0.000888819441731589
tanh,36,0.04613210783052119,0.000945731990400811,0.9886466666666666,0.0004717343885423031,0.08260347037176093,0.0019845623317639774,0.9752666666666667,0.0015885003409924511
tanh,37,0.044531839138726305,0.000974903271029674,0.9893333333333333,0.0002830783166074797,0.08216535473378596,0.0007660451169070609,0.9749666666666666,0.0014571661996262612
tanh,38,0.043021999719013486,0.0009028026525984773,0.9898333333333333,9.865765724628295e-05,0.08091084570469402,0.0013500664446147793,0.9761666666666667,0.000971253485622258
tanh,39,0.04169688820800499,0.00082799168364971,0.9902333333333333,6.429100507323553e-05,0.07973078145935297,0.0011014261028072137,0.9758333333333334,0.0009073771725877823
tanh,40,0.04030965721420682,0.000820429787068364,0.9908933333333333,0.00042063444144924096,0.08014813006715107,0.0011597054365579621,0.9758999999999999,0.0007549834435270984
tanh,41,0.03900607226121603,0.0008267627312457947,0.9911533333333332,0.00016165807537312182,0.07891759321697846,0.0002670876875377388,0.976,0.0007000000000000617
tanh,42,0.03775020423672915,0.0007633420404850996,0.9915266666666667,0.00018147543451754015,0.07874192508983356,0.0006402531838554465,0.9758333333333334,0.0008020806277011155
tanh,43,0.03658257735908897,0.0006638596963117663,0.9919466666666666,0.0002830783166074901,0.07809335431019387,0.0013929438448420657,0.9763000000000001,0.000888819441731539
tanh,44,0.03540173206933787,0.0006724766303905463,0.9922866666666668,0.0003354598833442092,0.07789698359510877,0.001917092169666531,0.9762,0.0014177446878757536
tanh,45,0.034307056365855966,0.0006147223266004274,0.99262,0.00036055512754644,0.07752028329116066,0.0006326073531687185,0.9763999999999999,0.0011269427669584524
tanh,46,0.033208989868980326,0.0005073990700589302,0.9929266666666666,0.00030615900008550904,0.07726661070419853,0.0007027928573699596,0.9769333333333333,0.0005773502691896423
tanh,47,0.032242690806098186,0.0005494871557907966,0.9933399999999999,0.00017088007490636558,0.07691084711361774,0.001333381370705742,0.9763666666666667,0.0012055427546683647
tanh,48,0.03131128378446547,0.0005529182856980226,0.9935533333333333,0.0002900574655707467,0.07563207770473011,0.00042608211364840226,0.9765666666666667,0.0006110100926607901
tanh,49,0.030347788398371267,0.0004891213830103484,0.99402,0.00019078784028337336,0.07576107200151767,0.0015366250122377772,0.9765333333333333,0.0012220201853215802
tanh,50,0.02947392653404334,0.000462710157995488,0.9941533333333333,7.023769168570249e-05,0.07507872628852975,0.0010441775795464081,0.9771333333333333,0.0010066445913694585
tanh,51,0.028627558290422277,0.0004602481516059415,0.9944733333333332,0.00015534906930308112,0.07503745509412006,0.00025068275559312584,0.9772,0.0006244997998398488
tanh,52,0.02781346607159163,0.0003563943581105357,0.9947933333333333,0.0001616580753730726,0.07491738920751562,0.000678637828800642,0.9772,0.0007000000000000022
tanh,53,0.0269844462045544,0.0004132107934236667,0.9948866666666666,0.00016165807537311266,0.07450053399181468,0.0003673962793089789,0.9775666666666667,0.0005033222956846722
tanh,54,0.026178151528674795,0.0003827259924019637,0.9952466666666666,8.082903768653344e-05,0.07411849937098665,0.0002201656409406865,0.9775333333333333,0.0009712534856222307
tanh,55,0.025504275796519548,0.00034159045860917506,0.9953,0.00018330302779825944,0.07406506589081022,0.00030814546564853553,0.9771666666666666,0.0006027713773341774
tanh,56,0.024706167255432718,0.0002922682187759459,0.99558,0.00017435595774159754,0.07391285811998993,0.0009345347773373015,0.9777,0.0006244997998399
tanh,57,0.024082158081416522,0.00031430082922234134,0.9958666666666667,0.00015275252316517785,0.07320831230140408,0.0011334026076279921,0.9775333333333333,0.001357694123627716
tanh,58,0.023403894109396983,0.0002532572693591679,0.9959600000000001,0.00012165525060594916,0.07290838208941303,0.0013505575255899104,0.9777,0.000818535277187287
tanh,59,0.022749997455487322,0.0002933529801976373,0.9962399999999999,0.00017088007490635422,0.0725615741173401,0.0006703302421096303,0.9779,0.0009539392014169541
tanh,60,0.022117469340166254,0.0002411338110273579,0.9965266666666667,9.865765724629607e-05,0.07251670722925783,0.0011172193124637502,0.9774333333333334,0.0009291573243177701
tanh,61,0.02154920337775462,0.00021450995577077973,0.9966200000000001,1.9999999999922857e-05,0.07248725865579102,0.0011273265042392394,0.9779,0.00115325625946708
tanh,62,0.020990457422660102,0.00020239801276905335,0.9968933333333333,0.00014742229591659778,0.07230564351094353,0.0014104439700043019,0.9777333333333335,0.00040414518843269356
tanh,63,0.020393912919923488,0.00026417045862811296,0.99694,0.0001732050807568927,0.07240995969922871,0.0006552560537408151,0.9780333333333333,0.0002516611478423306
tanh,64,0.01989167956113104,0.00014065763863246013,0.9971800000000001,6.000000000003225e-05,0.07219986940666075,0.0006346088710095189,0.9782333333333334,0.00047258156262522936
tanh,65,0.01938165880925841,0.00017019287347546692,0.99734,0.0001562049935180974,0.072349141157347,0.0007374013003736836,0.9780000000000001,0.0007211102550927955
tanh,66,0.018890622597236586,0.00011142699154413656,0.9975066666666667,7.023769168572092e-05,0.07233517015459791,0.0005363419565427189,0.9775333333333333,0.0007571877794400642
tanh,67,0.018405661704755733,0.00013922640823521497,0.9975666666666667,7.023769168565507e-05,0.07202524341111465,0.0005150589078961651,0.9783666666666667,0.0005507570547286621
tanh,68,0.01792545864253975,0.00012381632763990867,0.9976333333333334,6.110100926606933e-05,0.0716880780181709,0.001119131824319258,0.9779,0.0008185352771872939
tanh,69,0.017528107123721572,0.00013505240819707795,0.9978600000000001,0.00012489995996799286,0.07199997704644567,0.0007329400925340906,0.9784333333333333,0.0006110100926607871
tanh,70,0.017060938230800904,0.00012542133103906572,0.9979066666666667,8.082903768650597e-05,0.0718135580181115,0.00037284400148428497,0.9783,0.0007810249675906594
tanh,71,0.016654757969156036,0.00010885456305041998,0.9980133333333333,0.00011718930554164824,0.07153748020417398,0.0009523230851847284,0.9782666666666667,0.0006027713773341774
tanh,72,0.016265713900272972,0.00013629884885070788,0.9981399999999999,0.00015620499351810983,0.07160772616553435,0.0007054788585817341,0.9784,0.0007810249675906594
tanh,73,0.01580433627680786,0.00012596455068454517,0.9983066666666667,4.6188021535224266e-05,0.07117053593878093,0.00037558296459405357,0.9785333333333334,0.0004932882862316501
tanh,74,0.015480494557502793,7.256727751342539e-05,0.9983066666666667,0.0001616580753731264,0.07105160237193597,0.0005501677802201791,0.9783333333333334,0.000873689494805391
tanh,75,0.015104764849580192,0.00010972635591083764,0.9984733333333334,0.00010066445913693187,0.07130521913419148,0.0003684741933976048,0.9783,0.0006928203230275547
tanh,76,0.014747775578357837,7.726864740001965e-05,0.9984999999999999,0.00011135528725654978,0.0711240134160437,0.0015207038241428917,0.9785,0.0009539392014169221
tanh,77,0.014420337248557081,1.5992839111529872e-05,0.9986333333333333,4.163331998933318e-05,0.07122625942330497,0.0008866384523974202,0.9785666666666666,0.0004509249752822552
tanh,78,0.014083635620110724,5.9719181147981945e-05,0.9986466666666667,0.00012055427546684268,0.07096867380945872,0.0005917643242494556,0.9787,0.0006244997998398555
tanh,79,0.013765604099243494,5.889022430357697e-06,0.9986799999999999,7.211102550922104e-05,0.07130867980015766,0.0007940396934410285,0.9784,0.0010583005244258299
tanh,80,0.013480982907020288,6.663839172437815e-05,0.9988066666666667,4.16333199893554e-05,0.07088792496949343,0.0005871441469569872,0.9783666666666666,0.0005686240703077474
tanh,81,0.013165810125336816,4.7437379250275525e-05,0.9988133333333332,6.110100926605417e-05,0.07068874700330278,0.0007602947783867182,0.9784333333333333,0.0004932882862316501
tanh,82,0.012890718066499655,5.4856386279887015e-05,0.9988666666666667,4.6188021535224266e-05,0.07094480596333191,0.0008267499235947652,0.9785666666666666,0.0007234178138070557
tanh,83,0.012595394864358208,4.756117602622585e-05,0.9989333333333333,6.429100507324416e-05,0.07126095788066948,0.0010581238601078062,0.9781666666666666,0.0003055050463304314
tanh,84,0.012353054646956052,3.198302809825251e-05,0.9989533333333332,4.618802153520023e-05,0.07117889179834158,0.0005696175831814169,0.9784333333333333,0.0005033222956847752
tanh,85,0.012070072571184002,1.8451132016932444e-05,0.9991066666666667,4.6188021535224266e-05,0.0707975057095963,0.0007527084093260027,0.9786,0.0008185352771872396
tanh,86,0.01182415918693757,4.750659291824341e-05,0.9990666666666667,5.0332229568474214e-05,0.07099195065653148,0.0005951720782110601,0.9786666666666667,0.0005507570547285773
tanh,87,0.011561251348686736,5.095627159491856e-05,0.99914,8.717797887082424e-05,0.0712877848457217,0.000641848943240678,0.9784333333333333,0.0006658328118478847
tanh,88,0.011314920379260142,5.681235233093475e-05,0.9991133333333333,5.7735026918956215e-05,0.07110319321069723,0.00017514169997009368,0.9785,0.0005291502622129752
tanh,89,0.011098885539266344,4.4399129862142964e-05,0.9991733333333334,4.163331998932429e-05,0.07078480943910681,0.0010491058415918453,0.9787666666666667,0.0010115993936995553
tanh,90,0.01087416069269894,3.7987859134826094e-05,0.9992599999999999,5.291502622132375e-05,0.07078077724458771,0.00035418775632480395,0.9784,0.0008185352771871735
tanh,91,0.010645357585707982,4.928026618358348e-05,0.9992666666666666,3.055050463300589e-05,0.07085848450905981,0.0008179973843297319,0.9787333333333333,0.0007505553499465418
tanh,92,0.010437586157154339,3.7990360553510287e-05,0.9993333333333334,3.05505046330816e-05,0.07077099880722558,0.0009853721392416612,0.9783333333333334,0.0009073771725877833
tanh,93,0.01022153884227404,6.0027153839815025e-05,0.9993866666666666,4.618802153520023e-05,0.07064755224188124,0.0005903409527362189,0.9791666666666666,0.0007767453465154525
tanh,94,0.010040768429482304,5.978125588653443e-05,0.9993533333333332,5.0332229568466855e-05,0.0708787921461478,0.0007240067044688615,0.9790666666666666,0.0008504900548115811
tanh,95,0.009827867088891116,7.498861642418845e-05,0.9994,6.000000000001837e-05,0.07088569949088967,0.0013189168339525765,0.9789,0.0006244997998398777
tanh,96,0.009649016152258542,5.9446593908864464e-05,0.99938,1.9999999999922857e-05,0.07091476403990059,0.0005423464451010052,0.9789666666666667,0.0005859465277082712
tanh,97,0.009457131106637146,7.234008346662688e-05,0.9994999999999999,3.46410161513561e-05,0.07089680513605932,0.00048044427482253356,0.9788333333333333,0.0007637626158259982
tanh,98,0.0092753629206211,6.913712818471687e-05,0.99948,3.46410161513561e-05,0.07078716943987433,0.0005311319718948845,0.9787666666666667,0.00045092497528226744
tanh,99,0.009124014478420634,6.70654627921506e-05,0.9994733333333334,1.1547005383804064e-05,0.07095995942180593,0.0007567461208188853,0.9789333333333333,0.0008504900548115555
tanh,100,0.00894920355286178,8.72936364712421e-05,0.9994999999999999,3.46410161513561e-05,0.07103506569027983,0.000447270821515483,0.9785333333333334,0.0007371114795831389
