activation,seed,epoch,train_loss,train_accuracy,val_loss,val_accuracy
sigmoid,89250,56,0.10977759088043494,0.96964,0.1274471263927906,0.9617
sigmoid,89250,57,0.1083293903960745,0.96994,0.12531370017015261,0.9627
sigmoid,89250,58,0.10671101818779236,0.9702,0.12411647349537452,0.9622
sigmoid,89250,59,0.10515253961431896,0.9713,0.12280667056412112,0.9627
sigmoid,89250,60,0.10374538057322705,0.97114,0.12158442353459074,0.9635
sigmoid,89250,61,0.1023711992003199,0.9718,0.12044705017533094,0.964
sigmoid,89250,62,0.10092367327877665,0.97246,0.11981367002258902,0.9647
sigmoid,89250,63,0.09950963405811018,0.9729,0.11794021031122937,0.9647
sigmoid,89250,64,0.09830496671537016,0.97306,0.1170132293062292,0.9648
sigmoid,89250,65,0.0969559827176044,0.97366,0.11658079409771778,0.9651
sigmoid,89250,66,0.09562919149765034,0.97408,0.11571660025497586,0.9638
sigmoid,89250,67,0.094501874820073,0.9744,0.11451915087320672,0.9645
sigmoid,89250,68,0.09317500130130986,0.97458,0.11335786078978934,0.9656
sigmoid,89250,69,0.09198437369132853,0.97498,0.11266100499768243,0.966
sigmoid,89250,70,0.09074401835350382,0.97578,0.1119520709212369,0.9658
sigmoid,89250,71,0.08975391768414649,0.976,0.11077075876476908,0.9658
sigmoid,89250,72,0.0885996784075279,0.97614,0.10988324603758672,0.9654
sigmoid,89250,73,0.0874285835793893,0.97624,0.10964432724504307,0.9669
sigmoid,89250,74,0.08649262440855733,0.9768,0.10863042711629255,0.9662
sigmoid,89250,75,0.08526985115999951,0.97724,0.10878003122702071,0.9672
sigmoid,89250,76,0.08428747743416706,0.97734,0.10696575863689138,0.9666
sigmoid,89250,77,0.08345252490757661,0.9773,0.10611020955632107,0.9679
sigmoid,89250,78,0.08232354308463385,0.97756,0.10493035398442144,0.9677
sigmoid,89250,79,0.08141536230529337,0.97804,0.10486357057518733,0.9675
sigmoid,89250,80,0.08029953510151139,0.97846,0.10454254674926344,0.9682
sigmoid,89250,81,0.07933728753653185,0.97832,0.1036419210760256,0.9684
sigmoid,89250,82,0.07861734915997697,0.97908,0.10333685922559264,0.9677
sigmoid,89250,83,0.07759188431582086,0.97914,0.1027148944605676,0.9687
sigmoid,89250,84,0.07681094442076176,0.97912,0.10138672408774532,0.9692
sigmoid,89250,85,0.07594240484447054,0.97962,0.10084643916007913,0.9696
sigmoid,89250,86,0.07514855580787395,0.97994,0.10042233547979695,0.9689
sigmoid,89250,87,0.074286431898611,0.9801,0.10016330252968221,0.97
sigmoid,89250,88,0.07341320008904295,0.98052,0.09970153469347308,0.9698
sigmoid,89250,89,0.07272685814941905,0.98054,0.09866892922122815,0.97
sigmoid,89250,90,0.0717876776575779,0.98056,0.0980779330590419,0.9702
sigmoid,89250,91,0.07103413826804328,0.98124,0.09755397793172238,0.9695
sigmoid,89250,92,0.07031862608762236,0.98118,0.09703421738188953,0.9698
sigmoid,89250,93,0.06958112346638579,0.98134,0.09667328522258033,0.9703
sigmoid,89250,94,0.06882745856206678,0.98178,0.09592838792263149,0.9708
sigmoid,89250,95,0.06807858988672427,0.98168,0.09521083124320434,0.9704
sigmoid,89250,96,0.06736458670517095,0.98218,0.09544041567934969,0.9702
sigmoid,89250,97,0.06664851326938633,0.98236,0.09487815047764102,0.9707
sigmoid,89250,98,0.06596837661398641,0.98256,0.09391065677464529,0.9715
sigmoid,89250,99,0.06524750282840305,0.98246,0.09437619133484888,0.9708
sigmoid,89250,100,0.0645615691429325,0.98302,0.09337254942670933,0.9714
sigmoid,773955,1,1.8775095120295973,0.40748,1.0878765748831587,0.7201
sigmoid,773955,2,0.7517144811315576,0.81102,0.5660435694538374,0.8521
sigmoid,773955,3,0.49055056599438596,0.87132,0.4354816360216275,0.8799
sigmoid,773955,4,0.4059946118488826,0.88992,0.381268029883003,0.8939
sigmoid,773955,5,0.3646329824019511,0.8989,0.344753111361913,0.903
sigmoid,773955,6,0.3393438151521501,0.90446,0.3239561405327392,0.908
sigmoid,773955,7,0.3212906142665069,0.90856,0.3101230268903879,0.9105
sigmoid,773955,8,0.30730607636492246,0.91172,0.29703602627563785,0.9137
sigmoid,773955,9,0.295833585999896,0.91514,0.28849639340185657,0.9154
sigmoid,773955,10,0.28577006149366213,0.91816,0.28175841732074075,0.9178
sigmoid,773955,11,0.2770552660298191,0.92056,0.27240207462953436,0.9201
sigmoid,773955,12,0.2686553256286089,0.92248,0.26431079716261285,0.9216
sigmoid,773955,13,0.26084625759378066,0.92548,0.2582628336601758,0.9248
sigmoid,773955,14,0.25342384190956035,0.92762,0.25175010845794615,0.9257
sigmoid,773955,15,0.24665359061984976,0.9296,0.2447458100671351,0.9282
sigmoid,773955,16,0.23985719518535056,0.93142,0.23871726794831052,0.9302
sigmoid,773955,17,0.2334741603920655,0.9335,0.23461644612035953,0.9308
sigmoid,773955,18,0.22756396155542774,0.93542,0.22809503080442634,0.9335
sigmoid,773955,19,0.22161491809628153,0.9372,0.2227487032647386,0.9353
sigmoid,773955,20,0.21614997278100873,0.93856,0.21747211742579317,0.9363
sigmoid,773955,21,0.21067483023327105,0.94044,0.21539747940897228,0.9373
sigmoid,773955,22,0.20569500072138505,0.94194,0.20894560727048228,0.9388
sigmoid,773955,23,0.20061500550983385,0.9432,0.20414617084872863,0.9407
sigmoid,773955,24,0.1962776945476884,0.94478,0.2007342964046325,0.9416
sigmoid,773955,25,0.1917179212152259,0.94588,0.1967567170669687,0.9437
sigmoid,773955,26,0.18745565669190545,0.9471,0.19300933444827634,0.9446
sigmoid,773955,27,0.18321609130344169,0.94858,0.18888927156062688,0.9457
sigmoid,773955,28,0.17922122229308857,0.94918,0.1856064125145779,0.9467
sigmoid,773955,29,0.17510578537062055,0.95004,0.18450452544795462,0.9465
sigmoid,773955,30,0.17142606682254072,0.9513,0.18087081892310025,0.948
sigmoid,773955,31,0.16800073384780898,0.9521,0.1772323075819859,0.949
sigmoid,773955,32,0.16452298476410976,0.95308,0.17293036365682304,0.9507
sigmoid,773955,33,0.161262025069236,0.95408,0.17049513307340358,0.9514
sigmoid,773955,34,0.15790776591180164,0.95524,0.16971795933928466,0.9503
sigmoid,773955,35,0.15490561415887932,0.9559,0.16460213204372937,0.9517
sigmoid,773955,36,0.15196380702990048,0.95678,0.16224758049106658,0.9532
sigmoid,773955,37,0.1490645155687243,0.95748,0.1617929571446336,0.9534
sigmoid,773955,38,0.14601923144338752,0.95832,0.1586793569987724,0.9542
sigmoid,773955,39,0.14365628156046406,0.95924,0.15507396413288685,0.9553
sigmoid,773955,40,0.14107341450969024,0.96038,0.15319667665396403,0.955
sigmoid,773955,41,0.13851442549676965,0.96072,0.1517559722934493,0.9557
sigmoid,773955,42,0.13607594304331738,0.96192,0.1486027756142663,0.9569
sigmoid,773955,43,0.13359008529371663,0.96236,0.1474348716364503,0.9578
sigmoid,773955,44,0.1314133211645977,0.96302,0.1444579762438143,0.9578
sigmoid,773955,45,0.12927332613309178,0.96406,0.14294559533990084,0.9584
sigmoid,773955,46,0.12703913473435297,0.96422,0.1413694964245847,0.9586
sigmoid,773955,47,0.12507007251680877,0.96508,0.14034380172458547,0.9589
sigmoid,773955,48,0.12286210764260395,0.96558,0.13816747228733875,0.9595
sigmoid,773955,49,0.12104649474168336,0.96658,0.13631854576531746,0.9603
sigmoid,773955,50,0.11911694056924418,0.96648,0.135229555681538,0.9597
sigmoid,773955,51,0.11731790918795268,0.96764,0.13349068872856437,0.9616
sigmoid,773955,52,0.11554426342348136,0.9679,0.13255536271363053,0.9609
sigmoid,773955,53,0.11396261255501865,0.96846,0.1305182635214957,0.9615
sigmoid,773955,54,0.11207222145601756,0.9687,0.1295128913060319,0.9621
sigmoid,773955,55,0.11045089593974002,0.96968,0.12831387036082614,0.9622
sigmoid,773955,56,0.10879769246978527,0.97026,0.1266893531904396,0.9632
sigmoid,773955,57,0.10728720027378416,0.97076,0.12563866362926784,0.963
sigmoid,773955,58,0.10576115881897818,0.9709,0.12386538952877531,0.9654
sigmoid,773955,59,0.1042969653663841,0.97126,0.12337929788366668,0.9642
sigmoid,773955,60,0.10277034328722148,0.97132,0.12225542748110811,0.9644
sigmoid,773955,61,0.10138788206635996,0.97208,0.12121076465468887,0.964
sigmoid,773955,62,0.10001657315148073,0.97248,0.11957518860088671,0.965
sigmoid,773955,63,0.09865872874079375,0.97344,0.1191683544376807,0.9652
sigmoid,773955,64,0.09744913630559848,0.9733,0.11774486170931572,0.9653
sigmoid,773955,65,0.09606714754221053,0.97368,0.11807170611382496,0.9653
sigmoid,773955,66,0.09493245856816784,0.97372,0.11689072545596416,0.9649
sigmoid,773955,67,0.09371111037091281,0.97428,0.11569228233878259,0.9651
sigmoid,773955,68,0.09247189406158643,0.9748,0.11379558776578179,0.9664
sigmoid,773955,69,0.09136141951504949,0.97526,0.11385248071984208,0.9665
sigmoid,773955,70,0.09001324130777717,0.97522,0.11219231931048346,0.9666
sigmoid,773955,71,0.08896033829007374,0.97562,0.11217685071310814,0.9674
sigmoid,773955,72,0.08788211897660261,0.9759,0.11037454830247186,0.9674
sigmoid,773955,73,0.08675672520900436,0.97624,0.10994994484706049,0.9668
sigmoid,773955,74,0.08567734169511589,0.9766,0.10909751016903929,0.9676
sigmoid,773955,75,0.08474878800654685,0.97682,0.1087329195147178,0.968
sigmoid,773955,76,0.08374450528487826,0.97704,0.10731543050802785,0.9683
sigmoid,773955,77,0.08275004465797481,0.97728,0.1074773286153543,0.9681
sigmoid,773955,78,0.08176852428393701,0.97768,0.10628862013449239,0.969
sigmoid,773955,79,0.08066780415453897,0.97824,0.10627222390504679,0.9686
sigmoid,773955,80,0.07982467455186702,0.97776,0.10465684760705944,0.9693
sigmoid,773955,81,0.0789404075499454,0.97828,0.10419740900019517,0.9691
sigmoid,773955,82,0.07811153691660497,0.97876,0.10370347489662338,0.9694
sigmoid,773955,83,0.07715857293434061,0.97906,0.10290070013336279,0.9697
sigmoid,773955,84,0.07629829788982036,0.97896,0.10284096694020016,0.9697
sigmoid,773955,85,0.07538782818201356,0.97938,0.10167294401147799,0.9697
sigmoid,773955,86,0.07450775792906965,0.97946,0.10136064496507194,0.9693
sigmoid,773955,87,0.07372510041796214,0.97968,0.1007983384051288,0.97
sigmoid,773955,88,0.0729023579040103,0.98022,0.10012099206116516,0.9704
sigmoid,773955,89,0.07203920316721778,0.98028,0.10018646288999686,0.9706
sigmoid,773955,90,0.07126538405293492,0.9809,0.09905055212730943,0.9702
sigmoid,773955,91,0.07055861220179514,0.98096,0.09857868798194093,0.9707
sigmoid,773955,92,0.06969433172140183,0.98102,0.09804868024371895,0.9706
sigmoid,773955,93,0.06900936637914802,0.98156,0.09798685412164347,0.9705
sigmoid,773955,94,0.06822563575696863,0.98174,0.0971672382752974,0.9707
sigmoid,773955,95,0.06757351818135517,0.98188,0.0961381234816325,0.971
sigmoid,773955,96,0.06685918932499364,0.98216,0.09622299438856981,0.9707
sigmoid,773955,97,0.06614936200782963,0.98242,0.09567563279927417,0.9711
sigmoid,773955,98,0.06542025311526488,0.98218,0.09599351083815684,0.9715
sigmoid,773955,99,0.06481730657287162,0.9829,0.09483093677516596,0.9712
sigmoid,773955,100,0.06405221215909623,0.98312,0.0943000615973199,0.9721
